pen,datespan,days_before_removal,lying_pigs,not_lying_pigs,group
Pen 3,211222_220119,-3,9.56887188479728,6.638439743496544,control
Pen 3,211222_220119,-5,10.31294117647059,6.826071392116418,control
Pen 3,211222_220119,-7,10.38717668401319,7.005145466190491,control
Pen 3,211222_220119,0,10.260130764962458,6.267942096962894,control
Pen 3,211222_220119,-1,10.340437963922163,6.963016127263482,control
Pen 3,211222_220119,-3,10.625555555555556,6.638439743496544,control
Pen 3,211222_220119,-5,10.260130764962458,6.826071392116418,control
Pen 3,211222_220119,-7,9.890070141877889,7.005145466190491,control
Pen 3,211222_220119,0,10.346015305970093,6.267942096962894,control
Pen 3,211222_220119,-1,10.625555555555556,6.963016127263482,control
Pen 3,211222_220119,-3,10.260130764962458,6.638439743496544,control
Pen 3,211222_220119,-5,9.890070141877889,6.826071392116418,control
Pen 3,211222_220119,-7,9.533555980657844,7.005145466190491,control
Pen 3,211222_220119,0,10.475707245936235,6.267942096962894,control
Pen 3,211222_220119,-1,10.475707245936235,6.963016127263482,control
Pen 3,211222_220119,-3,10.301546886966817,6.638439743496544,control
Pen 3,211222_220119,-5,10.239030547097533,6.826071392116418,control
Pen 3,211222_220119,-7,9.56887188479728,7.005145466190491,control
Pen 3,211222_220119,0,10.340437963922163,6.267942096962894,control
Pen 3,220725_220905,-1,13.162727261969236,10.749590251580718,control
Pen 3,220725_220905,-3,13.77712305065748,10.087359580231661,control
Pen 3,220725_220905,-5,11.63610319580048,11.755214587984083,control
Pen 3,220725_220905,-7,12.455472335320986,10.33309437521504,control
Pen 3,220725_220905,0,12.605602482005885,11.303519100050925,control
Pen 3,220725_220905,-1,14.49674847689532,10.749590251580718,control
Pen 3,220725_220905,-3,12.713039763321248,10.087359580231661,control
Pen 3,220725_220905,-5,13.162727261969236,11.755214587984083,control
Pen 3,220725_220905,-7,13.77712305065748,10.33309437521504,control
Pen 3,220725_220905,0,15.257027794886755,11.303519100050925,control
Pen 3,220725_220905,-1,11.63610319580048,10.749590251580718,control
Pen 3,220725_220905,-3,12.455472335320986,10.087359580231661,control
Pen 3,220725_220905,-5,15.289038539520064,11.755214587984083,control
Pen 3,220725_220905,-7,15.015831050037809,10.33309437521504,control
Pen 3,220725_220905,0,13.086990259298256,11.303519100050925,control
Pen 3,220725_220905,-1,16.506717863385287,10.749590251580718,control
Pen 3,220725_220905,-3,15.257027794886755,10.087359580231661,control
Pen 3,220725_220905,-5,13.207679456099811,11.755214587984083,control
Pen 3,220725_220905,-7,12.605602482005885,10.33309437521504,control
Pen 3,220725_220905,0,16.023319084474082,11.303519100050925,control
Pen 3,220725_220905,-1,15.809403021420138,10.749590251580718,control
Pen 3,220725_220905,-3,16.23403409138977,10.087359580231661,control
Pen 3,220725_220905,-5,16.67790553737954,11.755214587984083,control
Pen 3,220725_220905,-7,16.506717863385287,10.33309437521504,control
Pen 3,220725_220905,0,16.44947230415568,11.303519100050925,control
Pen 3,221219_230125,-1,13.714028585175791,10.139155892139032,control
