pen,datespan,reference_date,sample_id,value_at_reference,metric,value_1d_before,abs_change_1d,pct_change_1d,ttest_pvalue_1d,value_3d_before,abs_change_3d,pct_change_3d,ttest_pvalue_3d,value_5d_before,abs_change_5d,pct_change_5d,ttest_pvalue_5d,value_7d_before,abs_change_7d,pct_change_7d,ttest_pvalue_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 1,211228_220119,2022-01-02,1,11.629692374905808,num_pigs_notLying,9.94704248366013,1.6826498912456778,16.916082282846823,1.0,11.180840431595739,0.4488519433100695,4.014474100190776,1.0,10.291519607843139,1.3381727670626695,13.002674221626629,1.0,,,,,10.823422635350587,10.017152895795366,11.629692374905808,0.4957554785260941,10.614083456327391,11.032761814373783,1.682649891245678,3.4444921874999685e-218,1.0,0.0,10.93474260199976,9.94704248366013,11.629692374905808,0.4721240124689385,10.823798898220288,11.045686305779233,-0.20288125277950064,0.0011826739249905641,0.14041816202287638,0.05999635570004521,10.934223128751404,9.94704248366013,11.629692374905808,0.4036440573191184,10.861261413274665,11.007184844228142,-0.01574705590190964,0.539605149957687,0.0031971609471913728,0.025596509660377374,10.928911529405054,9.94704248366013,11.629692374905808,0.4061829278812489,10.855801172230015,11.002021886580094,-0.009090404479122521,0.7217425350180794,0.0010697063041637796,0.025465079786396023
Pen 1,211228_220119,2022-01-14,2,8.250109377084167,num_pigs_notLying,8.78588279756347,-0.5357734204793037,-6.09811709106666,1.0,10.061366018862868,-1.8112566417787015,-18.002094729313992,1.0,9.327268297484043,-1.0771589203998762,-11.548492935390648,1.0,10.683268797415892,-2.433159420331725,-22.775420767473964,1.0,8.506834141063832,8.250109377084167,8.7635589050435,0.15785375783351155,8.4401783450072,8.573489937120465,-0.5357734204793043,1.928035222289203e-168,0.9999999999999993,2.9481567064178537e-09,9.138550997827872,8.250109377084167,10.038466060215125,0.550690914435126,9.009144977224,9.267957018431744,-0.6307698553736338,9.413842178040527e-94,0.9976487543902295,0.003660008353493954,9.324883708814527,8.250109377084167,10.061366018862868,0.5034356881071269,9.233883901507891,9.415883516121163,-0.24652542219576393,1.142397001516713e-19,0.5037305740522859,0.022525804573978916,9.406311739878081,8.250109377084167,10.623246976608531,0.5021730112307694,9.329821594876835,9.482801884879327,-0.15494555192097392,1.2907372980462283e-19,0.3910603160071607,0.015006877401841088
Pen 1,211228_220119,2022-01-12,3,9.511767011317021,num_pigs_notLying,10.061366018862868,-0.5495990075458472,-5.462469077414229,1.0,9.327268297484043,0.1844987138329781,1.978057325559566,1.0,10.683268797415892,-1.1715017860988706,-10.965761587710288,1.0,11.214844242268242,-1.7030772309512212,-15.185919609408394,1.0,9.775116535766072,9.511767011317021,10.038466060215125,0.1619271604871104,9.706740692621164,9.84349237891098,-0.549599007545847,3.4444921874999685e-218,1.0,0.0,9.66129402878503,9.334430230500825,10.061366018862868,0.2203917314388312,9.609504510941338,9.71308354662872,0.166108609608934,3.595205785626964e-10,0.4319617774296885,0.02276718010654879,9.640729144285805,9.242745098039215,10.623246976608531,0.3265992700368692,9.581693856677195,9.699764431894415,0.00883173287896656,0.6708287311444485,0.0015361170783024845,0.020728073625960852,10.011055871947066,9.242745098039215,11.203215871790098,0.6539605275476857,9.911445708799079,10.110666035095054,-0.22970720133243333,2.864791843217338e-27,0.5068021014221962,0.01758781836157003
Pen 1,211228_220119,2022-01-11,4,10.061366018862868,num_pigs_notLying,9.499154689886831,0.5622113289760371,5.918540621036407,1.0,9.242745098039215,0.818620920823653,8.856902490985258,1.0,10.935763350792797,-0.874397331929929,-7.995759453468228,1.0,11.511806091303717,-1.4504400724408484,-12.599587423006927,1.0,9.791973090395183,9.522580161927499,10.061366018862868,0.16564310132452364,9.722028143048915,9.861918037741452,0.562211328976037,3.4444921874999685e-218,1.0,0.0,9.498511049446359,9.246266898016083,10.061366018862868,0.23757913268428563,9.442682690319119,9.554339408573599,0.2548515913973036,2.4969757747120255e-33,0.8750034022468227,0.011512842280577458,9.846556991314388,9.242745098039215,10.925242744402093,0.5738811449397285,9.74282363501861,9.950290347610167,-0.25091427691375057,7.969099391335077e-15,0.4015778230509886,0.02819702886042476,10.237059004208733,9.242745098039215,11.499432680927239,0.791278979035611,10.116532726433407,10.35758528198406,-0.33723779414235494,2.7472587241946734e-51,0.7461144992989721,0.015268571447034699
Pen 1,211228_220119,2022-01-09,5,9.327268297484043,num_pigs_notLying,9.242745098039215,0.08452319944482767,0.914481558760705,1.0,10.935763350792797,-1.6084950533087543,-14.708575905605576,1.0,11.511806091303717,-2.1845377938196737,-18.976499226041724,1.0,11.629692374905808,-2.3024240774217652,-19.797807226525315,1.0,9.286767597750062,9.246266898016083,9.327268297484043,0.024902886456258422,9.276252031040523,9.297283164459602,0.08452319944482699,1.0891006269402914e-173,0.9999999999999998,2.68524984572906e-10,10.008006468660975,9.242745098039215,10.925242744402093,0.6726064666678382,9.849951697822425,10.166061239499525,-0.7340512514327,1.2803290911389172e-37,0.9056957232307705,0.02831078419559411,10.490129495774424,9.242745098039215,11.499432680927239,0.7953885084119857,10.346357008624086,10.633901982924762,-0.5240969461287657,3.883310939400721e-64,0.9120686345865632,0.014980585013265999,10.759144973270727,9.242745098039215,11.615749945333063,0.7967898849018806,10.637779283620665,10.88051066292079,-0.35687340457602995,1.614421299530634e-64,0.824010983629419,0.01280077964710488
Pen 1,220726_220831,2022-08-18,1,7.411240412269536,num_pigs_notLying,7.247333863285572,0.16390654898396395,2.2616116778378563,1.0,7.116151206302163,0.29508920596737287,4.146752892294331,1.0,7.599934647389165,-0.18869423511962857,-2.4828402331650503,1.0,8.319655086039203,-0.9084146737696672,-10.918898252092594,1.0,7.332701857548053,7.254163302826571,7.411240412269536,0.04829143011143574,7.312310175012462,7.353093540083644,0.1639065489839637,1.0891006269402914e-173,0.9999999999999998,5.207209834271225e-10,7.364488807848392,7.135323616838855,7.57628905918277,0.10330925337463293,7.3402123234896814,7.388765292207103,0.0006417212986460994,0.9639814080500785,2.9340403947860723e-05,0.014159829305752207,7.404347966147212,7.116151206302163,7.599116924666054,0.1369408762436903,7.379594867300699,7.429101064993724,-0.04448198159023053,5.7505611360427075e-08,0.22164857014884037,0.007673588728151029,7.474289685801877,7.116151206302163,8.279398094077909,0.213533210874249,7.441764667736247,7.506814703867508,-0.06698102637460164,2.0860388640014015e-20,0.4041708539922951,0.006312132837319927
Pen 1,220726_220831,2022-08-10,2,8.888846984015869,num_pigs_notLying,10.691748218583768,-1.8029012345678996,-16.862548553418073,1.0,10.12381797000637,-1.2349709859905005,-12.19866842380339,1.0,8.471714806561213,0.4171321774546559,4.923822236456703,1.0,8.938837455204377,-0.04999047118850797,-0.5592502541748589,1.0,9.752737158912987,8.888846984015869,10.616627333810106,0.5311848703219003,9.528437459808652,9.977036858017323,-1.8029012345679003,3.4444921874999685e-218,1.0,0.0,10.095066556989588,8.888846984015869,10.691748218583768,0.41843041764847133,9.99674022941063,10.193392884568546,-0.20808574998355583,0.00014159616346692553,0.18805713329390852,0.051678648763748405,9.79749582033466,8.509147282392647,10.691748218583768,0.5742657646658114,9.693692941115126,9.901298699554195,0.22202819693598058,2.8281715737234042e-11,0.31401710009300826,0.030209749494380142,9.414486335076644,8.218380834827151,10.691748218583768,0.7836910477392769,9.295115838181882,9.533856831971406,0.3103247950659407,4.448899585198848e-39,0.6440735135163128,0.017905022333369932
Pen 1,220726_220831,2022-08-11,3,8.319655086039203,num_pigs_notLying,8.888846984015869,-0.5691918979766655,-6.40343903995872,1.0,10.112847537582013,-1.7931924515428097,-17.73182523397918,1.0,9.370094226515642,-1.0504391404764384,-11.210550450003897,1.0,8.218380834827151,0.10127425121205214,1.2322895865677188,1.0,8.592392870486355,8.319655086039203,8.865130654933507,0.16769977118989232,8.521579467621617,8.663206273351094,-0.5691918979766653,3.4444921874999685e-218,1.0,0.0,9.586496112778812,8.319655086039203,10.691748218583768,0.8276484376501699,9.39200826493556,9.780983960622065,-0.8762306752980014,8.688850523937833e-31,0.8523083317745781,0.04359624294117606,9.728050243541105,8.319655086039203,10.691748218583768,0.6791768706781395,9.605283888634451,9.850816598447759,-0.26817381782354066,8.582889744296797e-12,0.3275139940474823,0.035375457583683316,9.418599654847377,8.228936416982737,10.691748218583768,0.7777529924377317,9.300133632507963,9.53706567718679,0.10539938756899304,0.0003146381766067645,0.07543711137796558,0.028639125122544885
Pen 1,220726_220831,2022-08-24,4,6.445464420615003,num_pigs_notLying,6.149215030810962,0.29624938980404103,4.81767816411799,1.0,7.4384446840437155,-0.9929802634287128,-13.349299559338865,1.0,7.429567351065647,-0.9841029304506446,-13.245763635341316,1.0,7.247333863285572,-0.8018694426705695,-11.064337007196226,1.0,6.303511588000567,6.16155875538613,6.445464420615003,0.08728331352200598,6.266655077106438,6.340368098894696,0.2962493898040411,1.928035222289203e-168,0.9999999999999993,1.630147356958551e-09,6.648826442808073,6.149215030810962,7.415009356962949,0.3970592512710404,6.555522093119204,6.742130792496941,-0.41101093006261286,2.448478546878615e-27,0.8147938287916634,0.023421149840561244,7.030159147756619,6.149215030810962,7.77012544836715,0.5637547487144853,6.928256214148338,7.132062081364899,-0.36373432983213677,5.215186680072986e-55,0.8744823441035539,0.012685867646307185,7.129183327031951,6.149215030810962,7.77012544836715,0.5020100599225421,7.052718002498782,7.20564865156512,-0.19110966137539753,1.970468925431222e-34,0.5952956409572345,0.01223013325052737
Pen 1,220726_220831,2022-08-26,5,6.907199448969217,num_pigs_notLying,6.531957213849946,0.3752422351192708,5.744713610855121,1.0,6.149215030810962,0.7579844181582551,12.326523212480533,1.0,7.4384446840437155,-0.5312452350744987,-7.1418859404046975,1.0,7.429567351065647,-0.5223679020964305,-7.030932992639276,1.0,6.7273958779745655,6.547592306979916,6.907199448969217,0.11055680376684712,6.680711834048741,6.77407992190039,0.37524223511927046,2.229373462400725e-170,0.9999999999999996,1.6859142609413948e-09,6.507140072133334,6.16155875538613,6.907199448969217,0.19273315102126393,6.4618500020443985,6.552430142222269,0.21645953133585977,2.364237625123013e-50,0.959162544401618,0.005338397714347391,6.632877591364731,6.149215030810962,7.415009356962949,0.32030433686684845,6.574980160525143,6.69077502220432,-0.0851924672581566,1.3740383583997728e-05,0.14860712798447245,0.01877177658782019,6.909814909597504,6.149215030810962,7.77012544836715,0.5183615570866765,6.830858952630691,6.988770866564317,-0.20074673844471214,2.4467705948182292e-36,0.6160609501238588,0.012300244837865137
