Metric,Value
slope_data_7T Fenster_min,-0.21735011931994708
slope_data_7T Fenster_max,-0.018707431443678067
slope_data_7T Fenster_percentiles_25,-0.1383550341560349
slope_data_7T Fenster_percentiles_75,-0.04012797035765134
slope_data_5T Fenster_count,20
slope_data_5T Fenster_mean,-0.12668805560657254
slope_data_5T Fenster_median,-0.1263160973612768
slope_data_5T Fenster_std,0.0890870081057146
slope_data_5T Fenster_min,-0.2793384721363756
slope_data_5T Fenster_max,0.002345347406309405
slope_data_5T Fenster_percentiles_25,-0.1995448840219558
slope_data_5T Fenster_percentiles_75,-0.037563755049600946
slope_data_3T Fenster_count,20
slope_data_3T Fenster_mean,-0.1404628510879117
slope_data_3T Fenster_median,-0.1649196655371164
slope_data_3T Fenster_std,0.11761528709300462
slope_data_3T Fenster_min,-0.3016531147267751
slope_data_3T Fenster_max,0.028536428911115894
slope_data_3T Fenster_percentiles_25,-0.25015935240139936
slope_data_3T Fenster_percentiles_75,-0.025065326623645193
slope_data_1T Fenster_count,20
slope_data_1T Fenster_mean,-0.1215127465107904
slope_data_1T Fenster_median,-0.10426955874801805
slope_data_1T Fenster_std,0.12384301118890563
slope_data_1T Fenster_min,-0.3261593273576107
slope_data_1T Fenster_max,0.04280345886322719
slope_data_1T Fenster_percentiles_25,-0.21190667117360737
slope_data_1T Fenster_percentiles_75,-0.019434107553054147
trajectory_days,"[-7, -5, -3, -1, 0]"
trajectory_day_labels,"['7T vorher', '5T vorher', '3T vorher', '1T vorher', 'Bei Entfernung']"
trajectory_average_values,"[0.6765219585396701, 0.561703575799606, 0.372240847676038, 0.08544727640479541, -0.03606547010599507]"
trajectory_std_values,"[0.18086122859876208, 0.2901343493363984, 0.3993857742954584, 0.37808209117157243, 0.36664325427308275]"
trajectory_sample_counts,"[20, 20, 20, 20, 20]"
trajectory_confidence_intervals_lower,"[0.591876297992645, 0.42591652051290485, 0.1853225515865931, -0.09150058907286615, -0.2076597951224758]"
trajectory_confidence_intervals_upper,"[0.7611676190866953, 0.697490631086307, 0.5591591437654828, 0.26239514188245694, 0.13552885491048566]"
