pen,datespan,reference_date,sample_id,value_at_reference,metric,value_1d_before,abs_change_1d,pct_change_1d,ttest_pvalue_1d,value_3d_before,abs_change_3d,pct_change_3d,ttest_pvalue_3d,value_5d_before,abs_change_5d,pct_change_5d,ttest_pvalue_5d,value_7d_before,abs_change_7d,pct_change_7d,ttest_pvalue_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 1,211228_220119,2022-01-02,1,0.7172076841875106,activity,0.6007240905971174,0.11648359359039318,19.390531429263795,1.0,0.7022496688318869,0.014958015355623688,2.130013871064498,1.0,0.6075598117400967,0.10964787244741392,18.047255649344915,1.0,,,,,0.6613926289254471,0.6055775736633838,0.7172076841875106,0.03431930788531036,0.6469008561694211,0.6758844016814732,0.11648359359039316,3.4444921874999685e-218,1.0,0.0,0.6784457516457346,0.6007240905971174,0.724572862510479,0.038258060706047745,0.6694555481355327,0.6874359551559366,-0.02277744538213127,2.974642507411354e-06,0.2695353620076569,0.004481750923281438,0.6747344869300083,0.6007240905971174,0.724572862510479,0.034764810035748814,0.6684504846452283,0.6810184892147882,0.0007288363691073544,0.7418136531932762,0.0009233008544002998,0.002207073664628288,0.6741793243251331,0.6007240905971174,0.724572862510479,0.035154136091527045,0.6678518022423169,0.6805068464079492,0.0013661880575886755,0.536079545368479,0.003225593100775713,0.0022015606414086714
Pen 1,211228_220119,2022-01-12,2,0.5379869000325282,activity,0.5806395704308874,-0.04265267039835918,-7.3458084103201955,1.0,0.4837963805115735,0.05419051952095477,11.201100649751226,1.0,0.5918399840923262,-0.05385308405979794,-9.099264244944447,1.0,0.6460234446903673,-0.10803654465783907,-16.723316397537232,1.0,0.558424637931742,0.5379869000325282,0.5788623758309558,0.012566663530997703,0.5531182013100813,0.5637310745534028,-0.04265267039835914,4.564626100491149e-167,0.9999999999999991,2.71009799343643e-10,0.5392541823960721,0.4855174632956159,0.5806395704308874,0.027809291225045434,0.532719319337838,0.5457890454543063,0.025615056368350958,2.095122816065007e-17,0.6451525506489,0.0022705754117451292,0.5275465002517467,0.4837963805115735,0.5873634297625001,0.033659340922252645,0.5214623198681311,0.5336306806353622,0.01061298933388308,1.5479949292367915e-07,0.20884646403833512,0.0019015753871164521,0.5531290836116657,0.4837963805115735,0.6447878091502426,0.05023258579033625,0.5454777409768369,0.5607804262464945,-0.012425541876263903,4.4628518036049225e-12,0.2513343583258237,0.0016644828067794214
Pen 1,211228_220119,2022-01-05,3,0.6460234446903673,activity,0.677541648836899,-0.031518204146531725,-4.651847484304088,1.0,0.7172076841875106,-0.07118423949714325,-9.925191972501576,1.0,0.724572862510479,-0.07854941782011171,-10.840789364917141,1.0,0.6814577340707665,-0.035434289380399164,-5.199778006587194,1.0,0.6611259175105805,0.6460234446903673,0.6762283903307935,0.009286139951181056,0.6572047245074205,0.6650471105137404,-0.031518204146531704,1.0891006269402914e-173,0.9999999999999998,1.0013138804261285e-10,0.6787490432213019,0.6460234446903673,0.715597902403764,0.016992505404412255,0.6747560002150806,0.6827420862275232,-0.018617464973058738,8.20971750958243e-39,0.9128047355712748,0.0006877475195117218,0.6715416104789912,0.6007240905971174,0.7194124970140889,0.02712962262498985,0.6666377260514523,0.67644549490653,0.0011735853202829425,0.4963139334479346,0.003931015158059569,0.0017197527569984853,0.6805530359085656,0.6007240905971174,0.724572862510479,0.027808549220173038,0.6763172846544071,0.6847887871627242,-0.004586559864491675,9.492360414083474e-06,0.11174027226135613,0.0010036866459675463
Pen 1,211228_220119,2022-01-07,4,0.5918399840923262,activity,0.6163681917273726,-0.024528207635046373,-3.979473302524915,1.0,0.677541648836899,-0.08570166474457286,-12.648914630073666,1.0,0.7172076841875106,-0.1253677000951844,-17.47997168173223,1.0,0.724572862510479,-0.13273287841815284,-18.318775831358604,1.0,0.6035930835841192,0.5918399840923262,0.6153461830759123,0.007226692478788727,0.6005415189800115,0.6066446481882269,-0.024528207635046373,2.229373462400725e-170,0.9999999999999996,1.1020202732273043e-10,0.6317656671778358,0.5918399840923262,0.6762283903307935,0.025094592911052614,0.6258687269484433,0.6376626074072282,-0.02874431830521764,5.115687134264266e-94,0.9976893682815076,0.00016533724116644678,0.6540836427373665,0.5918399840923262,0.715597902403764,0.03450793221129954,0.6478460730617132,0.6603212124130199,-0.023509308791540784,2.2318715925234424e-96,0.9750002684492927,0.00034654861038728316,0.6559827337739832,0.5918399840923262,0.7194124970140889,0.03468888286759789,0.6506989817181514,0.661266485829815,-0.009728260201141259,9.269233770283038e-16,0.32305910481523475,0.0010929883103460863
Pen 1,211228_220119,2022-01-13,5,0.45682941242562075,activity,0.5379869000325282,-0.0811574876069075,-15.08540219139174,1.0,0.5251023673285915,-0.06827295490297075,-13.001837194203281,1.0,0.4844026801764994,-0.02757326775087865,-5.692220311587028,1.0,0.6163681917273726,-0.1595387793017518,-25.883681449336994,1.0,0.4957173752372639,0.45682941242562075,0.5346053380489071,0.023911254096211445,0.48562053814975914,0.5058142123247686,-0.08115748760690744,1.928035222289203e-168,0.9999999999999993,4.4657868833859086e-10,0.5360566690377921,0.45682941242562075,0.5806395704308874,0.03393318161405949,0.5280827622890161,0.5440305757865682,-0.028445555699577445,3.095134790084873e-13,0.5343567611193699,0.003173776927813901,0.5195133643052995,0.45682941242562075,0.5806395704308874,0.03427869726553182,0.5133172305794319,0.5257094980311671,0.007112355523267733,0.0008456399894409544,0.09043596658442231,0.0020764357660628657,0.5338632800114451,0.45682941242562075,0.6153461830759123,0.04277621179050937,0.5273476796719508,0.5403788803509394,-0.007762654552019894,9.363168240719225e-07,0.13527206943561934,0.0015233226245157413
Pen 1,220726_220831,2022-08-19,1,0.3363727163373417,activity,0.35840468027709277,-0.022031963939751043,-6.147231091602238,1.0,0.36454940503178995,-0.028176688694448226,-7.729182466225977,1.0,0.3447339485099736,-0.00836123217263185,-2.425415950117819,1.0,0.42384483393305694,-0.08747211759571522,-20.637768964651524,1.0,0.34692969905847243,0.3363727163373417,0.35748668177960313,0.0064912296269397695,0.3441886931799401,0.34967070493700475,-0.022031963939751036,1.0891006269402914e-173,0.9999999999999998,6.999418876582233e-11,0.343356652692972,0.32179123146505845,0.36276781446650946,0.01046758508119026,0.340896890791727,0.34581641459421697,0.0010251733972187916,0.475662451876118,0.0072937904818728945,0.0014294930072596196,0.3366934572752715,0.29834282951568875,0.36454940503178995,0.01604121500150873,0.3337938863696209,0.33959302818092213,0.005765712924250825,1.0623044626025405e-09,0.2713903476916449,0.0008696855871250672,0.3435238944891615,0.29834282951568875,0.4202912461555367,0.022135237870452143,0.3401522924387082,0.34689549653961477,-0.0029697882523949588,0.00036307324131940586,0.0739392157913378,0.0008157437738014579
Pen 1,220726_220831,2022-08-11,2,0.49092512519948134,activity,0.5346452553794184,-0.04372013017993709,-8.177409177401284,1.0,0.5625631381816593,-0.07163801298217792,-12.734217391798792,1.0,0.5237930839163268,-0.0328679587168455,-6.274989060774995,1.0,0.41193387530445436,0.07899124989502698,19.17571111058679,1.0,0.5118743542440346,0.49092512519948134,0.5328235832885877,0.012881166885246726,0.5064351145030331,0.5173135939850361,-0.04372013017993707,1.0891006269402914e-173,0.9999999999999998,1.3889615347270857e-10,0.5489274711725911,0.49092512519948134,0.58688548505158,0.029734670614126685,0.5419401661394438,0.5559147762057384,-0.030813118578257713,1.7436237708325216e-27,0.8165761169782976,0.0017454854780373779,0.5548469103953556,0.49092512519948134,0.58688548505158,0.026061631067893106,0.550136073517279,0.5595577472734322,-0.009757496727572352,1.5303937002615261e-10,0.2944669312190195,0.0013903938321909429,0.5249820442037402,0.4127052087359187,0.58688548505158,0.05543344905815892,0.5165385148591708,0.5334255735483096,0.016060675587541526,5.974608856752035e-17,0.34480700016975024,0.0017183291320270395
Pen 1,220726_220831,2022-08-21,3,0.30082752704368165,activity,0.366320119305194,-0.06549259226151233,-17.878513575976477,1.0,0.35840468027709277,-0.057577153233411116,-16.064844127843585,1.0,0.36454940503178995,-0.0637218779881083,-17.47962748219313,1.0,0.3447339485099736,-0.04390642146629192,-12.736320764481265,1.0,0.33220939416898965,0.30082752704368165,0.36359126129429764,0.01929594004400041,0.3240614332845206,0.3403573550534587,-0.06549259226151233,3.4444921874999685e-218,1.0,0.0,0.3437031384257423,0.30082752704368165,0.366320119305194,0.015190847610561513,0.34013346424490165,0.34727281260658294,-0.008672815647650428,8.598975213226613e-06,0.24786079760637367,0.0018057444392055126,0.3428499348595341,0.30082752704368165,0.366320119305194,0.013861829679876569,0.3403443043299842,0.34535556538908396,-0.001375930021972086,0.11696499155656578,0.020697336653159523,0.0008712776608870639,0.338235286085016,0.29834282951568875,0.366320119305194,0.01671525622779512,0.3356892464851111,0.3407813256849209,0.0025960076341399194,3.245606295834479e-05,0.09907820066479057,0.0006075841187362609
Pen 1,220726_220831,2022-08-04,4,0.41193387530445436,activity,0.4865035663805329,-0.07456969107607853,-15.327676142409135,1.0,0.5073639364387359,-0.09543006113428154,-18.808995728809492,1.0,0.38810714140686614,0.023826733897588215,6.139215529819335,1.0,0.3016531265799518,0.11028074872450255,36.55879518797997,1.0,0.447665185611742,0.41193387530445436,0.4833964959190296,0.021970305929533803,0.4383879390549297,0.45694243216855435,-0.07456969107607854,1.0891006269402914e-173,0.9999999999999998,2.369033032035308e-10,0.4875290534675799,0.41193387530445436,0.5184228144242425,0.03187301144605944,0.4800392629738926,0.4950188439612672,-0.0326273079694011,6.31552234368135e-26,0.7968341056303989,0.001969126728893384,0.4592913639767684,0.38364960399513753,0.5184228144242425,0.04960555686110969,0.45032478448640295,0.46825794346713384,0.017228926802908915,4.624165475654344e-09,0.25340704239241535,0.0027223867772779428,0.41821195595496413,0.2843456124986044,0.5184228144242425,0.07924764665926433,0.4061410882491944,0.43028282366073384,0.032482030090627716,4.3970421610244205e-44,0.690090163473438,0.0016894832183345723
Pen 1,220726_220831,2022-08-10,5,0.5346452553794184,activity,0.58688548505158,-0.052240229672161576,-8.901264557185343,1.0,0.5834663179461507,-0.04882106256673224,-8.367417460974679,1.0,0.43044587765959824,0.10419937771982019,24.207312261036982,1.0,0.4865035663805329,0.048141688998885546,9.895444211652526,1.0,0.5596770320973291,0.5346452553794184,0.5847088088152399,0.015391425271636724,0.5531778032033983,0.56617626099126,-0.05224022967216156,3.4444921874999685e-218,1.0,0.0,0.5691624348086278,0.5346452553794184,0.58688548505158,0.012347937940794014,0.5662608116481644,0.5720640579690912,-0.007540819834764685,1.471994603342658e-06,0.28359585591738684,0.0014325132552634786,0.5482848823968777,0.43433534458696194,0.58688548505158,0.03918846060258103,0.541201271823128,0.5553684929706273,0.01826545812061907,2.5976739249065216e-17,0.4563600486610624,0.0018352339695023169,0.5158093058276982,0.41193387530445436,0.58688548505158,0.062179246902808426,0.5063382679477305,0.525280343707666,0.02592044190910469,5.821035642432277e-47,0.7138157797147342,0.001273849518167725
