pen,datespan,reference_date,sample_id,value_at_reference,value_1d_before,abs_change_1d,pct_change_1d,ttest_pvalue_1d,value_3d_before,abs_change_3d,pct_change_3d,ttest_pvalue_3d,value_5d_before,abs_change_5d,pct_change_5d,ttest_pvalue_5d,value_7d_before,abs_change_7d,pct_change_7d,ttest_pvalue_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 2,230227_230405,2023-03-23,1,0.7529659752392953,0.7215527726943386,0.03141320254495672,4.353555794354055,1.0,0.7139656894660411,0.039000285773254206,5.462487392415404,1.0,0.8080217569377576,-0.05505578169846226,-6.813650898103631,1.0,0.834174201801899,-0.08120822656260374,-9.735163996583196,1.0,0.7379138156865036,0.7228616561337118,0.7529659752392953,0.00925520355763559,0.734005685976655,0.7418219453963522,0.03141320254495673,1.0891006269402914e-173,0.9999999999999998,9.979780443919689e-11,0.7211336958817919,0.7075699766447596,0.7529659752392953,0.013422859266103641,0.7179794785936167,0.7242879131699671,0.013568665439068164,1.6587175349725957e-24,0.7770264849940587,0.0008687540522699789,0.7368295953197873,0.7075699766447596,0.8060922115302395,0.02788692990950817,0.7317888218742645,0.7418703687653101,-0.011381497316071324,1.1270006659098097e-12,0.34991316075771123,0.0014281175133147336,0.7636097299589593,0.7075699766447596,0.8405669963452856,0.04883483156759137,0.7561712908868127,0.7710481690311058,-0.02086327060599695,8.368621737656528e-52,0.7497175041335322,0.0009356097960205574
Pen 2,230227_230405,2023-03-07,2,0.7274055239785482,0.7193844523430903,0.008021071635457844,1.114990963362163,1.0,0.6988674039355239,0.02853812004302425,4.083481341713444,1.0,0.7451545513463914,-0.01774902736784323,-2.381925646937697,1.0,0.5451568249746824,0.18224869900386576,33.43050855363125,1.0,0.7235620938198912,0.7197186636612344,0.7274055239785482,0.0023632308940897155,0.7225641889320182,0.7245599987077642,0.008021071635457849,1.0891006269402914e-173,0.9999999999999998,2.548244921295764e-11,0.7136228650657112,0.699237642718604,0.7274055239785482,0.008712580336689257,0.7115755090607206,0.7156702210707017,0.009975592298371104,2.275950098905595e-89,0.9968628655983107,6.688650826918744e-05,0.719263708617131,0.6988674039355239,0.7447065819494011,0.01315277927489557,0.7168862443096988,0.7216411729245631,-0.0034126625171613835,2.307318294822505e-05,0.1414211966470574,0.0007740787869407793,0.7045752120298996,0.551041358670058,0.7451545513463914,0.040493179974820936,0.6984073592409885,0.7107430648188107,0.01005098962320532,3.667436715215963e-12,0.25307318953266705,0.0013402034621298152
Pen 2,230227_230405,2023-03-11,3,0.7856630967807222,0.7820798119283188,0.0035832848524034455,0.45817380755148174,1.0,0.7545011198728537,0.031161976907868483,4.130143228033884,1.0,0.7193844523430903,0.06627864443763187,9.213243936779179,1.0,0.6988674039355239,0.08679569284519828,12.41947933991866,1.0,0.7839461061222789,0.7822291154638356,0.7856630967807222,0.001055735424190637,0.7835003081502164,0.7843919040943413,0.0035832848524034663,2.229373462400725e-170,0.9999999999999996,1.609922995944772e-11,0.7749115563230623,0.7552270540807279,0.7856630967807222,0.009198871343078953,0.7727499275339331,0.7770731851121915,0.010207805396985358,1.3181728570240184e-43,0.9363695913526264,0.0003180475595049452,0.7579629152591821,0.7197186636612344,0.7856630967807222,0.02304129711653575,0.7537980265807824,0.7621278039375818,0.015550882282616259,2.081613598972306e-82,0.9568835889033641,0.0003038825619164796,0.7438744396675934,0.699237642718604,0.7856630967807222,0.029794278435893155,0.7393362254927944,0.7484126538423923,0.014533112417072133,1.9476263083184557e-138,0.9773357353724911,0.00017177245225974
Pen 2,230227_230405,2023-03-15,4,0.8397741879834593,0.8306661274426131,0.009108060540846119,1.0964766998369453,1.0,0.8059189253427768,0.033855262640682504,4.200827350751571,1.0,0.7820798119283188,0.057694376055140495,7.3770445388287875,1.0,0.7545011198728537,0.08527306811060553,11.301914054809552,1.0,0.8354099089743038,0.8310456299651484,0.8397741879834593,0.0026834880716207887,0.8342767713406022,0.8365430466080054,0.0091080605408461,1.0891006269402914e-173,0.9999999999999998,2.8935745834092164e-11,0.8308938256975335,0.8072749482457939,0.8397741879834593,0.008163825160878413,0.8289754208368709,0.832812230558196,0.006826681848274804,3.78014758197714e-13,0.5317206947962575,0.0007657223865665094,0.8145681181410009,0.7822291154638356,0.8397741879834593,0.021568283606576904,0.8106694877925785,0.8184667484894234,0.014008954193069825,1.577606855271136e-57,0.8862232637372275,0.00046208287564599083,0.8019470219359877,0.7552270540807279,0.8397741879834593,0.02739206147488245,0.7977747093918276,0.8061193344801477,0.013151446991550967,1.0158364939358061e-107,0.9468690021205647,0.00024179567677497845
Pen 2,230227_230405,2023-03-31,5,0.6514105387798527,0.7298813716853895,-0.0784708329055368,-10.751176280103932,1.0,0.6906327423236864,-0.03922220354383377,-5.679169425397887,1.0,0.707776999009039,-0.056366460229186344,-7.963872845275449,1.0,0.7404959519328206,-0.08908541315296792,-12.030506435644895,1.0,0.6890111462137557,0.6514105387798527,0.7266117536476587,0.023119690863692307,0.6792485569649902,0.6987737354625212,-0.07847083290553676,2.229373462400725e-170,0.9999999999999996,3.5255918412633857e-10,0.7098137263452795,0.6514105387798527,0.7298813716853895,0.022241079508178035,0.7045873288913831,0.7150401237991759,-0.011136563941430809,0.00012582216761055972,0.19065242414560113,0.002742512174855842,0.7062451100713344,0.6514105387798527,0.7298813716853895,0.018028139300408325,0.7029863875747178,0.709503832567951,-0.0003914989612987797,0.7329052877015945,0.0009906547014023235,0.0011444932443084924,0.7130330748692615,0.6514105387798527,0.7403315848985283,0.019442954125740538,0.7100715569320758,0.7159945928064472,-0.004689172713235092,1.789517103485955e-11,0.23892423939811247,0.0006495700974504446
Pen 3,211222_220119,2022-01-08,1,0.8103748545825296,0.8175354490535393,-0.007160594471009696,-0.8758757163740747,1.0,0.8266373892575466,-0.016262534675017037,-1.9673117725322602,1.0,0.8120118927787608,-0.0016370381962312885,-0.20160273646106716,1.0,0.780679217056707,0.029695637525822605,3.8038206829407084,1.0,0.8138059727665551,0.8103748545825296,0.8172370909505805,0.002109710378240768,0.8129151202037742,0.814696825329336,-0.007160594471009678,3.4444921874999685e-218,1.0,0.0,0.8213751889831563,0.8103748545825296,0.8284227987816207,0.0061508616016199705,0.8199298073683765,0.8228205705979361,-0.006718707473826954,7.015329294488725e-38,0.9073005665990694,0.0002566845101024228,0.8205210916114567,0.8103748545825296,0.8284227987816207,0.0055587580130873485,0.8195163040685689,0.8215258791543445,-0.0003672753328404729,0.29813608328391367,0.009170454741541205,0.000351442917454905,0.8139894975648129,0.7814143624252246,0.8284227987816207,0.012358166775126375,0.8121071224720889,0.8158718726575368,0.004229043539668605,2.0160112306337626e-25,0.4810259058490981,0.000340939028331955
Pen 3,211222_220119,2022-01-14,2,0.7740711893992085,0.7769166532310091,-0.002845463831800621,-0.3662508481401477,1.0,0.8003288387121833,-0.026257649312974807,-3.2808575728979403,1.0,0.8193446083942751,-0.04527341899506665,-5.525565010282063,1.0,0.8175354490535393,-0.04346425965433076,-5.3164984716747545,1.0,0.7754346408186129,0.7740711893992085,0.7767980922380174,0.0008383528212863703,0.7750806354693193,0.7757886461679065,-0.0028454638318006374,3.4444921874999685e-218,1.0,0.0,0.7807347640456643,0.7740711893992085,0.7994249145662996,0.007023636111756066,0.7790842904758865,0.7823852376154422,-0.0070144573921775534,2.7698433674985565e-23,0.7584304901006376,0.00047316022389985393,0.7934714532256087,0.7740711893992085,0.8191932668906053,0.016988114762587478,0.7904007230282503,0.7965421834229672,-0.011306023777173109,3.772029996160256e-70,0.9304484215235973,0.00028456156094258347,0.7994585486077257,0.7740711893992085,0.8193446083942751,0.01724765600916596,0.7968314147722387,0.8020856824432127,-0.007758861112367096,4.938036622337621e-66,0.831243091116845,0.0002713380442627708
Pen 3,211222_220119,2022-01-06,3,0.8284227987816207,0.8266373892575466,0.001785409524074133,0.21598460791589866,1.0,0.8120118927787608,0.016410906002859882,2.0210179369049177,1.0,0.780679217056707,0.047743581724913775,6.115646565424807,1.0,0.7953778498521163,0.03304494892950438,4.15462272876324,1.0,0.8275672900513351,0.8267117813210497,0.8284227987816207,0.0005260313256949423,0.8273451665032729,0.8277894135993973,0.0017854095240741263,2.229373462400725e-170,0.9999999999999996,8.021611366056427e-12,0.82201572705305,0.8122968369232438,0.8284227987816207,0.005274836955087861,0.820776201137878,0.8232552529682221,0.005938388501919509,3.593195708368484e-52,0.9637641336712828,0.00013762696446302663,0.8122736412111115,0.7814143624252246,0.8284227987816207,0.01389303004544882,0.8097623709795657,0.8147849114426572,0.009295647965952208,4.0099487141336575e-74,0.9404338950533452,0.00021536450587886132,0.8035130223921906,0.7755006387519373,0.8284227987816207,0.01841065308459678,0.8007087428062427,0.8063173019781384,0.008589132942001218,8.03777305747201e-83,0.8940308749937983,0.00022951374333826595
Pen 3,211222_220119,2022-01-04,4,0.8188505522463531,0.8120118927787608,0.006838659467592212,0.8421871069141421,1.0,0.780679217056707,0.038171335189646105,4.889503185899903,1.0,0.7953778498521163,0.02347270239423671,2.9511385561718826,1.0,0.8222186354767708,-0.0033680832304177066,-0.4096335311671322,1.0,0.8155736945847986,0.8122968369232438,0.8188505522463531,0.0020148593682333487,0.8147228940908793,0.8164244950787178,0.006838659467592209,2.229373462400725e-170,0.9999999999999996,3.0725202131020727e-11,0.8036315731604016,0.7814143624252246,0.8188505522463531,0.011344443076256946,0.8009657597322439,0.8062973865885592,0.012838290987735068,3.8458457636149175e-57,0.9738671048957053,0.0002513634389145417,0.7948235340341967,0.7755006387519373,0.8188505522463531,0.014349727920900878,0.7922297122083853,0.7974173558600081,0.008669829854574516,4.118971285045794e-39,0.7668257756885771,0.00044011025677714855,0.7980277263759253,0.7755006387519373,0.8214527487831511,0.013783742789464754,0.7959282099522091,0.8001272427996415,0.0008883602192698973,0.091476618587782,0.01706224372501619,0.0005233352600809921
Pen 3,211222_220119,2021-12-29,5,0.8038373548298977,0.8222186354767708,-0.018381280646873055,-2.2355709118918843,1.0,0.8306602171405019,-0.026822862310604156,-3.2291015937828655,1.0,0.7195243578642202,0.08431299696567751,11.717879463586975,1.0,0.6312281649771607,0.172609189852737,27.34497594209574,1.0,0.8126450518065244,0.8038373548298977,0.8214527487831511,0.005415636746790415,0.8103582289683149,0.8149318746447338,-0.018381280646873062,1.928035222289203e-168,0.9999999999999993,1.0114517394899542e-10,0.8201299655525254,0.8038373548298977,0.8302777616274425,0.0065586151477080796,0.8185887665519794,0.8216711645530713,-0.006875028123269589,3.768549980739295e-29,0.8355573997814291,0.00036453940623886166,0.8026056001893778,0.7218454465526012,0.8306602171405019,0.030085085985407,0.7971674934119872,0.8080437069667683,0.01468837101758422,1.6341493992431948e-19,0.500734645123129,0.0013501888748148501,0.7626501800372326,0.6319398036812194,0.8306602171405019,0.06979519855388101,0.7520190932635873,0.7732812668108779,0.030865104589266123,1.6760888954083235e-60,0.8032979684419406,0.001185440600156237
