pen,datespan,datespan_gt,culprit_removal_date,value_at_removal,metric,effect_size_1d,value_1d_before,abs_change_1d,pct_change_1d,effect_size_3d,value_3d_before,abs_change_3d,pct_change_3d,effect_size_5d,value_5d_before,abs_change_5d,pct_change_5d,effect_size_7d,value_7d_before,abs_change_7d,pct_change_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 2,230515_230621,230515_230622,2023-05-28,9.860036588367448,num_pigs_notLying,0.15445431509517257,9.632187274017243,0.2278493143502054,2.3378483230935987,0.8715817763070838,8.693279825376418,1.1667567629910298,12.57733913411538,1.6231059647452515,7.90233505168838,1.9577015366790684,22.04324485885957,2.8163172275713206,6.764502327948708,3.0955342604187397,37.240542742278734,9.750858791907975,9.641680995448501,9.860036588367448,0.06713074802738976,9.722511963102276,9.779205620713673,0.2278493143502051,1.928035222289203e-168,0.9999999999999993,1.25376784005696e-09,9.51223545380423,8.731207892984118,9.860036588367448,0.29672463878879274,9.442508582134002,9.581962325474459,0.3025201565425912,1.8845885553957642e-25,0.7904111177637262,0.018619280603151572,9.117322743435823,7.937055337081177,9.860036588367448,0.5607681800038914,9.01595965470464,9.218685832167006,0.37411849921203677,6.899719692479383e-72,0.9350062833911487,0.009080224817186481,8.663928773384308,6.803638237545898,9.860036588367448,0.879830038990843,8.52991454770157,8.797942999067047,0.4269278601723801,4.4337120598860913e-125,0.9671719200327134,0.006104798788689247
Pen 3,220228_220330,220228_220407,2022-03-30,10.841220875893612,num_pigs_notLying,-0.13003026302156614,10.99005119231874,-0.14883031642512812,-1.3634598658301185,0.179402013731748,10.633343833165886,0.20787704272772523,1.9360303274508552,-0.42786001684270764,11.342510203757138,-0.5012893278635264,-4.519432065450538,-0.8493120619351144,11.858155714379494,-1.0169348384858825,-8.96002438165327,10.912535402513987,10.841220875893612,10.98384992913436,0.04384955249597831,10.894019360397149,10.931051444630825,-0.14883031642512842,3.4444921874999685e-218,1.0,0.0,10.705085414159784,10.38359192390737,10.99005119231874,0.20259718077324632,10.65747741071865,10.752693417600918,0.18962044505969292,2.4466137845956652e-18,0.6661241129106493,0.016045420075677067,10.647947657330889,10.151329325100903,11.292877667146461,0.25969186306804437,10.601006389445914,10.694888925215864,0.061083263151820374,0.00013883394421263927,0.11622262012405303,0.015506269787623471,10.89019371731763,10.151329325100903,11.839150367543068,0.4501635546578062,10.821625564908045,10.958761869727214,-0.13192568115388198,2.1373688632253926e-17,0.35278514058077776,0.013868976072877988
Pen 3,221003_221106,221003_221110,2022-10-25,12.358329778253811,num_pigs_notLying,0.13981147102712424,12.187961187537946,0.1703685907158654,1.3881412141108795,1.6683958404367878,10.284562898985703,2.073766879268108,18.31715504576537,0.3750072466849551,11.88345872767402,0.4748710505797913,3.91778890789078,0.364324672910736,11.88115017992884,0.47717959832497137,3.9372098671109264,12.276694828535794,12.195059878817773,12.358329778253811,0.05019532741516,12.255499200676812,12.297890456394775,0.1703685907158655,3.4444921874999685e-218,1.0,0.0,11.922797696109612,10.365030365091286,12.358329778253811,0.5562838278381537,11.792077405289733,12.05351798692949,0.5151226947782461,1.0487624828872633e-17,0.6520488395266325,0.044975991428980545,11.653706073603155,10.284562898985703,12.358329778253811,0.6221033460411386,11.54125618983069,11.76615595737562,0.25313527407251035,1.3674245051830227e-12,0.3478108677475755,0.03191000475999236,11.792342345461467,10.284562898985703,12.395513501668352,0.5748393371441481,11.704783788415934,11.879900902507,0.007017807641354716,0.7502123639600744,0.0006122125343307115,0.02200712582358568
Pen 3,230515_230621,230515_230622,2023-06-07,7.919955448360533,num_pigs_notLying,-0.45851118405998087,8.64362530451863,-0.7236698561580983,-8.738084680539943,-0.6598763815179043,8.974457891691733,-1.0545024433312005,-12.483445528484248,-1.3186710745088281,10.079381467493647,-2.1594260191331145,-23.99450634463149,-2.1028468113722054,11.448749009301288,-3.5287935609407555,-36.43809598782788,8.266713921102955,7.919955448360533,8.613472393845377,0.21321327609570195,8.17668185064068,8.35674599156523,-0.7236698561580982,1.0891006269402914e-173,0.9999999999999998,2.2990544399301423e-09,8.633817990021448,7.919955448360533,8.968546762722173,0.2988443515918535,8.563593010262858,8.704042969780039,-0.3207629871152585,1.8581260134671407e-33,0.8760522755696787,0.014420804761855751,8.99823338027971,7.919955448360533,10.058816093552414,0.5436599479711027,8.89996273385073,9.096504026708692,-0.36713601052617856,4.4712711951341416e-83,0.9579926502139267,0.007077298832180276,9.495051709883143,7.919955448360533,11.419161897240413,0.936047654484244,9.352474511948717,9.637628907817568,-0.45392105263272575,9.096348921240455e-124,0.9659552100425033,0.006614135936441012
Pen 4,221003_221106,221003_221110,2022-11-06,5.9661968796129825,num_pigs_notLying,0.09023316407915538,5.858353435766774,0.10784344384620859,1.824059959488533,-0.4114817528567004,6.414343951683909,-0.44814707207092663,-7.239539502798638,-1.8320942078503728,7.906810330462939,-1.9406134508499564,-27.976824656163878,-1.2047914152940506,7.2004782849284155,-1.234281405315433,-18.748566208110343,5.914521896103341,5.8628469125936995,5.9661968796129825,0.03177367935423533,5.9011050480024645,5.927938744204217,0.10784344384620863,3.4444921874999685e-218,1.0,0.0,6.00733701422203,5.858353435766774,6.39635976988815,0.15111491116271517,5.9718267510328635,6.042847277411197,-0.13882701829442756,2.925236586173796e-17,0.6417782265919406,0.012396768078649137,6.648014368000615,5.858353435766774,8.088576705821453,0.8626743396387151,6.492079458080605,6.8039492779206245,-0.5409003032848624,1.3172858773771458e-46,0.8258545705018422,0.022865487933620334,6.936335871629421,5.858353435766774,8.088576705821453,0.8670625537057984,6.804266367743579,7.068405375515263,-0.3655503432861607,4.442789500084355e-49,0.7301057823188544,0.01725031572351399
Pen 4,221226_230126,221219_230126,2023-01-20,7.209063441994566,num_pigs_notLying,-0.25893985154226623,7.405885123623867,-0.19682168162930136,-2.6934296859904525,-1.0100537122087605,7.980362869050445,-0.7712994270558795,-10.155741385637825,-1.2306910050200994,8.169199220709627,-0.9601357787150615,-12.486921309305123,-0.8638329466055434,7.895172843533568,-0.6861094015390021,-9.08499295917909,7.303373831108606,7.209063441994566,7.397684220222646,0.057989144068591,7.2788871631091565,7.327860499108055,-0.19682168162930083,2.229373462400725e-170,0.9999999999999996,8.842940609173034e-10,7.547318406229632,7.209063441994566,7.9669071527402675,0.22310398132955928,7.49489154090836,7.599745271550904,-0.2546962191531152,2.218721750301818e-73,0.9910190035081845,0.0028979757715199765,7.769743001078666,7.209063441994566,8.16781228786689,0.3254277793825609,7.710919469263937,7.8285665328933955,-0.22132725333525685,3.502484430638526e-93,0.9716803727955837,0.003478371320724447,7.814966930934277,7.209063441994566,8.169199220709627,0.28927841623476946,7.770904531106582,7.859029330761973,-0.104994606535665,6.972513658868809e-30,0.5411207345511334,0.007504384467182861
Pen 4,230227_230406,230227_230406,2023-03-23,6.670259130258926,num_pigs_notLying,-0.8221820848394781,7.418632933361738,-0.7483738031028118,-10.62360048928488,-1.5682412245262884,8.129517515741057,-1.4592583854821308,-19.720005516117467,-1.4463800725093428,8.050935038939038,-1.3806759086801117,-18.757661814813673,-2.1551340157173553,8.769619857472243,-2.099360727213317,-27.194004938529766,7.028854910912357,6.670259130258926,7.387450691565787,0.22049174626515175,6.935749412044717,7.121960409779997,-0.7483738031028114,3.4444921874999685e-218,1.0,0.0,7.58750331868565,6.670259130258926,8.123053865754322,0.4535643396292939,7.480920924204972,7.694085713166328,-0.5073248528763498,1.0772196787363053e-47,0.9513626548785699,0.013710364430843405,7.763594835167949,6.670259130258926,8.129517515741057,0.412836747407831,7.68897147144802,7.838218198887879,-0.23359634474735774,2.194621121124002e-30,0.6725712160839293,0.01500425126008345,7.928278795304198,6.670259130258926,8.749413719388821,0.44958884292729817,7.859798182014831,7.996759408593565,-0.19424372567949513,2.3819407996196848e-54,0.76675250833247,0.008315221908686195
Pen 4,230515_230621,230515_230622,2023-06-17,7.255478082958571,num_pigs_notLying,-0.12021143330978654,7.395207402076497,-0.13972931911792585,-1.907478244081511,-0.22529675078085756,7.5214377821141545,-0.2659596991555837,-3.59966452518304,0.7044801261490524,6.417995659413606,0.8374824235449649,12.249739010354398,0.4071869384586148,6.772957101137988,0.4825209818205831,6.8791846772417875,7.32243171503591,7.255478082958571,7.38938534711325,0.04116814544952688,7.305047931812912,7.3398154982589086,-0.13972931911792585,3.4444921874999685e-218,1.0,0.0,7.565770523266753,7.255478082958571,7.919187062253141,0.2094932584605668,7.516542021016034,7.614999025517473,-0.19038871767699767,1.1023398411922923e-16,0.6280495965528252,0.01751208011304746,7.380865055050835,6.451175365568613,7.919187062253141,0.34596864839817676,7.318328605843698,7.443401504257972,0.12683035319252242,4.275644805242801e-10,0.2823162006845802,0.018615764197759,7.206339461566759,6.417995659413606,7.919187062253141,0.4102988275242812,7.143843437070629,7.268835486062889,0.14867790627304892,9.584243555526985e-30,0.539367256661927,0.010664180969870806
Pen 5,220725_220831,220725_220901,2022-08-23,8.044405092766626,num_pigs_notLying,-0.5765744089532888,8.896287211075093,-0.8518821183084668,-10.057229102913128,-0.9346375161683177,9.446498170468457,-1.4020930777018314,-16.03225467090604,-1.361488730715436,10.128911000448625,-2.084505907681999,-22.940292206332337,-1.354704886646923,10.168125934281552,-2.123720841514926,-23.321534369505265,8.452598607789433,8.044405092766626,8.86079212281224,0.25098817609478236,8.346615595994143,8.558581619584723,-0.8518821183084666,4.564626100491149e-167,0.9999999999999991,5.4127537570565946e-09,9.085024001274983,8.044405092766626,9.64254343358444,0.5046062230662383,8.96644735221962,9.203600650330346,-0.5390571897957108,1.7849714671532207e-32,0.8677929320475727,0.025148095762864975,9.470520150528301,8.044405092766626,10.324041097315929,0.6352887490585997,9.355686905460255,9.585353395596348,-0.4169004767911271,4.610149816806199e-62,0.9046599045891189,0.012459095308428144,9.627027369391843,8.044405092766626,10.324041097315929,0.5922995925532464,9.536809295729265,9.717245443054422,-0.24801852804498573,8.802679805813686e-48,0.7202406689141336,0.011997300913909352
Pen 5,221004_221104,221003_221110,2022-11-03,8.435050696043454,num_pigs_notLying,-1.1670081748790297,9.962510337620058,-1.5274596415766037,-16.605023228695224,-2.148585047876903,11.285523266125807,-2.8504725700823528,-28.908616712176073,-1.2934449343197296,10.177847262402429,-1.7427965663589742,-18.726762165137792,-2.423353292083927,11.761261928940366,-3.3262112328969113,-32.93879724145512,9.166958440965578,8.435050696043454,9.8988661858877,0.4500321127281625,8.97692654602278,9.356990335908376,-1.5274596415766037,3.4444921874999685e-218,1.0,0.0,10.369281070026256,8.435050696043454,11.344430736584128,0.966022772818838,10.14227684757339,10.596285292479122,-1.060814759338531,1.4757219927092096e-39,0.9169718534108631,0.03815269341318494,10.596696615177905,8.435050696043454,11.344430736584128,0.8243382968420546,10.447691234867749,10.74570199548806,-0.3582039929661631,1.2999074253149353e-14,0.39665485928037353,0.04066922899811484,10.800763205028561,8.435050696043454,11.758096538950845,0.8152806468522402,10.676581033745405,10.924945376311717,-0.2744593387721163,2.3603111749307163e-24,0.46551536060385507,0.022825724699596543
Pen 5,230515_230621,230515_230622,2023-06-01,10.644406349661994,num_pigs_notLying,-0.4222294130847014,11.60276749272623,-0.958361143064236,-8.615576520899399,-0.4208045273538871,11.595381910669694,-0.9509755610077004,-8.552019919217681,-0.3262196215224713,11.375795421666425,-0.7313890720044309,-6.642891646494739,-0.2287542692215293,11.139615180511479,-0.4952088308494851,-4.546532697496297,11.103621064046939,10.644406349661994,11.562835778431886,0.2823598596193384,10.984390952102334,11.222851175991543,-0.9583611430642356,2.229373462400725e-170,0.9999999999999996,4.3057912116703424e-09,11.524214940553488,10.644406349661994,11.869795189622723,0.3459115172098911,11.442929719116531,11.605500161990445,-0.31730334578859126,3.538703440209578e-17,0.6398392617900006,0.028453675386531516,11.48929748470982,10.644406349661994,11.869795189622723,0.2744071522217904,11.43969631704204,11.538898652377599,-0.0361587077978321,0.036661834343157874,0.03647521301315204,0.017108204205363273,11.467078625093384,10.644406349661994,11.869795189622723,0.24129263751599583,11.430325338041783,11.503831912144985,0.0029594747395119726,0.7490890374606083,0.0006179216196746137,0.009237611143875994
Pen 6,221003_221107,221003_221110,2022-11-02,8.943365743688931,num_pigs_notLying,0.15409559595528705,8.830066964791081,0.11329877889784967,1.2749228666873436,0.7564707706714299,8.388629814037074,0.5547359296518568,6.401293236018339,-0.20837098863110023,9.093634068400107,-0.1502683247111758,-1.666223055682028,-0.5873206493151852,9.372625871289081,-0.4292601276001502,-4.68727150157811,8.889076745467046,8.834787747245159,8.943365743688931,0.03338097285784355,8.874981196843292,8.9031722940908,0.11329877889784921,2.229373462400725e-170,0.9999999999999996,5.090365881399702e-10,8.730568393001095,8.400940381652813,8.943365743688931,0.15542659006452902,8.694044934943118,8.767091851059071,0.1745725967968365,2.1061718833664698e-50,0.9592971038829378,0.004297967639399096,8.650288059873215,8.333290767776765,9.061953097540801,0.21275324033122994,8.61183130296987,8.68874481677656,0.07377270793972965,4.943204127616872e-09,0.25258175159158464,0.011682494486747656,8.788903474817523,8.333290767776765,9.358915059307822,0.2883505716219261,8.744982402714312,8.832824546920735,-0.06109948547130657,6.294217864210403e-09,0.1844275213389897,0.00997245132723922
Pen 6,230515_230622,230515_230622,2023-06-01,9.875050411971172,num_pigs_notLying,-0.34844542113314086,10.595779172699162,-0.7207287607279902,-7.041519814787682,-0.1303457985717473,10.137040338901922,-0.2619899269307506,-2.6183163987432994,0.1298658019698789,9.620781862457868,0.2542685495133039,2.608440059743492,0.44386445581188644,9.042102000884917,0.8329484110862548,8.806276895249662,10.220399609820001,9.875050411971172,10.565748807668829,0.21234674754455765,10.130733442274293,10.31006577736571,-0.7207287607279899,2.229373462400725e-170,0.9999999999999996,3.23814001266601e-09,10.317595041545783,9.875050411971172,10.595779172699162,0.1768774045250673,10.27603088921578,10.359159193875785,-0.02342446635013268,0.33404204060872034,0.01333663682168663,0.02408141624071284,10.084538547305458,9.580241126284127,10.595779172699162,0.3368017647137521,10.023659081638803,10.145418012972113,0.1798648986971857,3.5676783009437223e-25,0.5991106019755918,0.013544538024851517,9.878080000304642,9.056196480159894,10.595779172699162,0.4427440538498794,9.810641973728073,9.945518026881212,0.19866397405249034,3.819573595298387e-65,0.827037153389114,0.007051458867110963
