pen,datespan,reference_date,sample_id,value_at_reference,metric,value_1d_before,abs_change_1d,pct_change_1d,ttest_pvalue_1d,value_3d_before,abs_change_3d,pct_change_3d,ttest_pvalue_3d,value_5d_before,abs_change_5d,pct_change_5d,ttest_pvalue_5d,value_7d_before,abs_change_7d,pct_change_7d,ttest_pvalue_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 1,211228_220119,2022-01-05,1,11.214844242268242,num_pigs_notLying,11.511806091303717,-0.2969618490354744,-2.5796286584414085,1.0,11.629692374905808,-0.4148481326375659,-3.5671462259200633,1.0,11.442567836936089,-0.22772359466784664,-1.9901441521960237,1.0,11.112180300876782,0.10266394139146051,0.9238865696173059,1.0,11.357138461597742,11.214844242268242,11.499432680927239,0.08749322383611664,11.320193313351677,11.394083609843808,-0.29696184903547457,1.0891006269402914e-173,0.9999999999999998,9.43429454336313e-10,11.406835265206906,11.214844242268242,11.615749945333063,0.09264017922310981,11.385065890359694,11.428604640054118,-0.059026587559765,4.0606976307886954e-07,0.308708229521431,0.010557357944441036,11.141515362615232,9.94704248366013,11.629692374905808,0.4463194380266574,11.060839749389755,11.222190975840709,0.18745962593145846,1.6293480720287924e-13,0.3705840949018579,0.022490142700630093,11.167524912463747,9.94704248366013,11.629692374905808,0.3828575023090666,11.109208704281508,11.225841120645986,0.05631083036923388,8.692014851422635e-05,0.08885907672990506,0.013995221161649293
Pen 1,211228_220119,2022-01-09,2,9.327268297484043,num_pigs_notLying,9.242745098039215,0.08452319944482767,0.914481558760705,1.0,10.935763350792797,-1.6084950533087543,-14.708575905605576,1.0,11.511806091303717,-2.1845377938196737,-18.976499226041724,1.0,11.629692374905808,-2.3024240774217652,-19.797807226525315,1.0,9.286767597750062,9.246266898016083,9.327268297484043,0.024902886456258422,9.276252031040523,9.297283164459602,0.08452319944482699,1.0891006269402914e-173,0.9999999999999998,2.68524984572906e-10,10.008006468660975,9.242745098039215,10.925242744402093,0.6726064666678382,9.849951697822425,10.166061239499525,-0.7340512514327,1.2803290911389172e-37,0.9056957232307705,0.02831078419559411,10.490129495774424,9.242745098039215,11.499432680927239,0.7953885084119857,10.346357008624086,10.633901982924762,-0.5240969461287657,3.883310939400721e-64,0.9120686345865632,0.014980585013265999,10.759144973270727,9.242745098039215,11.615749945333063,0.7967898849018806,10.637779283620665,10.88051066292079,-0.35687340457602995,1.614421299530634e-64,0.824010983629419,0.01280077964710488
Pen 1,211228_220119,2022-01-04,3,11.511806091303717,num_pigs_notLying,11.295074065159925,0.2167320261437915,1.9188189904155606,1.0,9.94704248366013,1.5647636076435862,15.730943244828822,1.0,11.180840431595739,0.330965659707978,2.9601143289077627,1.0,10.291519607843139,1.220286483460578,11.85720408607686,1.0,11.407955328776483,11.304104566249249,11.511806091303717,0.06385528557773962,11.380991606461446,11.43491905109152,0.21673202614379147,3.4444921874999685e-218,1.0,0.0,11.228929989791189,10.017152895795366,11.629692374905808,0.40968645199447085,11.132658393405212,11.325201586177165,0.31770718704449497,7.086007018845994e-11,0.4573013684589829,0.04136720057895908,11.133519028004454,9.94704248366013,11.629692374905808,0.44232490415860026,11.053565456979918,11.21347259902899,0.09609242916401345,0.00046067199574303415,0.09914217612329634,0.02666533673061589,11.076354711111426,9.94704248366013,11.629692374905808,0.41105556402594057,11.01374342178934,11.138966000433513,0.08011060900511235,1.1677162860800283e-07,0.15601676230827902,0.014461630778492501
Pen 1,211228_220119,2022-01-11,4,10.061366018862868,num_pigs_notLying,9.499154689886831,0.5622113289760371,5.918540621036407,1.0,9.242745098039215,0.818620920823653,8.856902490985258,1.0,10.935763350792797,-0.874397331929929,-7.995759453468228,1.0,11.511806091303717,-1.4504400724408484,-12.599587423006927,1.0,9.791973090395183,9.522580161927499,10.061366018862868,0.16564310132452364,9.722028143048915,9.861918037741452,0.562211328976037,3.4444921874999685e-218,1.0,0.0,9.498511049446359,9.246266898016083,10.061366018862868,0.23757913268428563,9.442682690319119,9.554339408573599,0.2548515913973036,2.4969757747120255e-33,0.8750034022468227,0.011512842280577458,9.846556991314388,9.242745098039215,10.925242744402093,0.5738811449397285,9.74282363501861,9.950290347610167,-0.25091427691375057,7.969099391335077e-15,0.4015778230509886,0.02819702886042476,10.237059004208733,9.242745098039215,11.499432680927239,0.791278979035611,10.116532726433407,10.35758528198406,-0.33723779414235494,2.7472587241946734e-51,0.7461144992989721,0.015268571447034699
Pen 1,211228_220119,2022-01-08,5,9.242745098039215,num_pigs_notLying,10.683268797415892,-1.4405236993766763,-13.483922633539985,1.0,11.214844242268242,-1.972099144229027,-17.584721656643918,1.0,11.295074065159925,-2.05232896712071,-18.170124031777664,1.0,9.94704248366013,-0.7042973856209152,-7.080470268201375,1.0,9.932996037323873,9.242745098039215,10.623246976608531,0.42441836512049147,9.753779879429182,10.112212195218564,-1.4405236993766763,3.4444921874999685e-218,1.0,0.0,10.602247139841438,9.242745098039215,11.203215871790098,0.5489334159906799,10.473254111124579,10.731240168558298,-0.5781336800563105,6.679768548755845e-30,0.8434684264256886,0.02976773638351771,10.914367041979707,9.242745098039215,11.511806091303717,0.5741673380783927,10.810581954110093,11.018152129849321,-0.3526835413455922,4.0347878833233174e-42,0.7926040833041669,0.016607954157018177,10.978667121499374,9.242745098039215,11.629692374905808,0.5560568240776317,10.89396948512424,11.063364757874508,-0.15291436951702098,4.27393057853217e-15,0.31063508350829677,0.01768046126382507
Pen 1,220726_220831,2022-08-15,1,7.116151206302163,num_pigs_notLying,7.580309302034525,-0.4641580957323619,-6.123207869734071,1.0,7.35348727896811,-0.23733607266594703,-3.227530879733181,1.0,8.888846984015869,-1.7726957777137056,-19.94292151615849,1.0,10.112847537582013,-2.99669633127985,-29.632567089964866,1.0,7.338560293840587,7.116151206302163,7.56096938137901,0.13675389043124497,7.280814190386083,7.39630639729509,-0.46415809573236194,2.229373462400725e-170,0.9999999999999996,2.0854015877979812e-09,7.470039563514984,7.116151206302163,7.599934647389165,0.1360467229292379,7.438070150966152,7.502008976063816,-0.07247116144447607,3.949033693267677e-05,0.2157773723040332,0.016513264454814533,7.763790849510864,7.116151206302163,8.865130654933507,0.4726291836691075,7.678359550821865,7.849222148199862,-0.27667805294126413,2.121589455171033e-34,0.7198984508196008,0.015887510223620106,8.426578530772057,7.116151206302163,10.691748218583768,1.1568447585109827,8.250369890834271,8.602787170709842,-0.5217659222196896,5.644866142336605e-67,0.8355905355464068,0.017963390793890067
Pen 1,220726_220831,2022-08-20,2,7.77012544836715,num_pigs_notLying,7.429567351065647,0.34055809730150255,4.583821388370013,1.0,7.247333863285572,0.5227915850815776,7.213571155180238,1.0,7.116151206302163,0.6539742420649866,9.189999244055098,1.0,7.599934647389165,0.1701908009779851,2.2393719008682718,1.0,7.606941360076846,7.443757271786543,7.77012544836715,0.1003378916624501,7.5645723842906705,7.649310335863021,0.34055809730150205,2.229373462400725e-170,0.9999999999999996,1.5300829682383054e-09,7.453476303505805,7.254163302826571,7.77012544836715,0.1314504640586295,7.422586958839917,7.484365648171693,0.14124050439905617,1.0967718058796854e-33,0.8779017192173608,0.006295671579680617,7.424238695302908,7.135323616838855,7.77012544836715,0.13120170061556116,7.400522995847412,7.447954394758403,0.05496388876532899,1.9536998219806275e-13,0.3686709026642655,0.006621325228499768,7.43563812624363,7.116151206302163,7.77012544836715,0.1403773669532914,7.414256082778502,7.457020169708757,0.007248851657054903,0.1769863183068155,0.010953085989532041,0.00534632512369119
Pen 1,220726_220831,2022-08-16,3,7.57628905918277,num_pigs_notLying,7.116151206302163,0.4601378528806066,6.466105617220473,1.0,7.599934647389165,-0.02364558820639484,-0.3111288360159505,1.0,8.319655086039203,-0.7433660268564335,-8.935058234611658,1.0,10.691748218583768,-3.1154591594009986,-29.13891251185555,1.0,7.3558063380108125,7.135323616838855,7.57628905918277,0.13556941502187286,7.2985603946564215,7.4130522813652036,0.4601378528806066,3.4444921874999685e-218,1.0,0.0,7.428026581733897,7.116151206302163,7.599116924666054,0.159149378894434,7.390628311189644,7.465424852278149,-0.10485303520259467,1.312523735794013e-07,0.3300682451142643,0.017854405600593766,7.5164735430157545,7.116151206302163,8.279398094077909,0.2343395323309178,7.474114900610763,7.558832185420746,-0.1081416514312423,6.909620297292109e-17,0.44736063270629534,0.011064811536069134,7.989642534925446,7.116151206302163,10.616627333810106,0.861211591041428,7.85846423979154,8.120820830059353,-0.35631669645428016,1.2240855882600493e-45,0.703144963856121,0.017969330829709848
Pen 1,220726_220831,2022-08-01,4,8.411308825781523,num_pigs_notLying,6.735543676135777,1.6757651496457457,24.879434092054503,1.0,5.534996412618471,2.8763124131630518,51.96593093729466,1.0,5.08294139014552,3.328367435636003,65.48112953040985,1.0,,,,,7.608338024909604,6.805367224037684,8.411308825781523,0.4937270420794152,7.399855379477748,7.8168206703414596,1.675765149645745,4.564626100491149e-167,0.9999999999999991,1.0647604773886193e-08,6.971978801777099,5.602176434372756,8.411308825781523,0.6440558759662003,6.82063309083357,7.123324512720628,0.6547342582902382,4.0208484996718285e-25,0.7858409652674363,0.040852337732214646,6.369219260746623,5.104976048224942,8.411308825781523,0.8980157905465252,6.206896116343993,6.531542405149253,0.5892769843631575,4.9263210647594295e-62,0.9045527500522675,0.01762151468474819,6.198483657200711,5.08294139014552,8.411308825781523,0.9015624525086039,6.050496125130399,6.346471189271023,0.4713035641503179,3.407501585484535e-58,0.837002864037275,0.01739238818634829
Pen 1,220726_220831,2022-08-06,5,9.370094226515642,num_pigs_notLying,8.471714806561213,0.8983794199544288,10.604457780597711,1.0,8.938837455204377,0.43125677131126494,4.824528619884214,1.0,8.411308825781523,0.9587854007341186,11.398765882847425,1.0,7.14731693472129,2.222777291794352,31.099464485703955,1.0,8.939620754454145,8.509147282392647,9.370094226515642,0.2646875749700891,8.827852993850442,9.051388515057848,0.8983794199544286,3.4444921874999685e-218,1.0,0.0,8.617848666105786,8.218380834827151,9.370094226515642,0.3150896810582414,8.543806221078498,8.691891111133074,0.18310056217611315,5.573598624141365e-06,0.2567808436112508,0.037232122475636995,8.5996517724922,8.218380834827151,9.370094226515642,0.2667316121125235,8.55143801673704,8.64786552824736,0.06995515018652651,1.849178284756303e-05,0.144495157879705,0.015669793696132993,8.219921226177897,6.735543676135777,9.370094226515642,0.6940676749687943,8.114202010067647,8.325640442288147,0.273484665548168,1.925502327014764e-38,0.6377560402980316,0.015997503804691345
