pen,datespan,days_before_removal,date,upright_tails,hanging_tails,posture_diff,group,sample_id
Pen 3,221219_230125,4,2023-01-02,0.8184279779585181,0.1815720220414819,0.636855955917036,control,1
Pen 3,221219_230125,5,2023-01-01,0.8157448992280919,0.18425510077190807,0.6314897984561838,control,1
Pen 3,221219_230125,6,2022-12-31,0.8209258648715939,0.17907413512840598,0.6418517297431879,control,1
Pen 3,221219_230125,7,2022-12-30,0.8298106820234539,0.1701893179765461,0.6596213640469077,control,1
Pen 3,221219_230125,8,2022-12-29,0.8385620651663874,0.16143793483361252,0.6771241303327749,control,1
Pen 3,221219_230125,9,2022-12-28,0.8364993588543532,0.1635006411456469,0.6729987177087061,control,1
Pen 3,221219_230125,10,2022-12-27,0.8077202366283561,0.19227976337164399,0.615440473256712,control,1
Pen 3,221219_230125,0,2023-01-03,0.8213739701829738,0.17862602981702635,0.6427479403659472,control,2
Pen 3,221219_230125,1,2023-01-02,0.8184279779585181,0.1815720220414819,0.636855955917036,control,2
Pen 3,221219_230125,2,2023-01-01,0.8157448992280919,0.18425510077190807,0.6314897984561838,control,2
Pen 3,221219_230125,3,2022-12-31,0.8209258648715939,0.17907413512840598,0.6418517297431879,control,2
Pen 3,221219_230125,4,2022-12-30,0.8298106820234539,0.1701893179765461,0.6596213640469077,control,2
Pen 3,221219_230125,5,2022-12-29,0.8385620651663874,0.16143793483361252,0.6771241303327749,control,2
Pen 3,221219_230125,6,2022-12-28,0.8364993588543532,0.1635006411456469,0.6729987177087061,control,2
Pen 3,221219_230125,7,2022-12-27,0.8077202366283561,0.19227976337164399,0.615440473256712,control,2
Pen 3,221219_230125,8,2022-12-26,0.7696186806429792,0.23038131935702078,0.5392373612859584,control,2
Pen 3,221219_230125,9,2022-12-25,0.7376347054258924,0.26236529457410757,0.4752694108517848,control,2
Pen 3,221219_230125,10,2022-12-24,0.7233345436485648,0.2766654563514351,0.4466690872971297,control,2
Pen 3,221219_230125,0,2022-12-27,0.8077202366283561,0.19227976337164399,0.615440473256712,control,3
Pen 3,221219_230125,1,2022-12-26,0.7696186806429792,0.23038131935702078,0.5392373612859584,control,3
Pen 3,221219_230125,2,2022-12-25,0.7376347054258924,0.26236529457410757,0.4752694108517848,control,3
Pen 3,221219_230125,3,2022-12-24,0.7233345436485648,0.2766654563514351,0.4466690872971297,control,3
Pen 3,221219_230125,4,2022-12-23,0.7318001989635151,0.2681998010364849,0.46360039792703006,control,3
Pen 3,221219_230125,5,2022-12-22,0.7246368877511887,0.27536311224881127,0.4492737755023774,control,3
Pen 3,221219_230125,6,2022-12-21,0.6876108424019701,0.3123891575980298,0.37522168480394025,control,3
Pen 3,221219_230125,7,2022-12-20,0.6767246334174599,0.3232753665825401,0.3534492668349198,control,3
Pen 3,221219_230125,8,2022-12-19,0.6613900116672471,0.3386099883327529,0.3227800233344941,control,3
Pen 3,221219_230125,0,2023-01-12,0.820849519070125,0.17915048092987496,0.6416990381402501,control,4
Pen 3,221219_230125,1,2023-01-11,0.8191299754694352,0.18087002453056478,0.6382599509388703,control,4
Pen 3,221219_230125,2,2023-01-10,0.8371362145288582,0.1628637854711418,0.6742724290577163,control,4
Pen 3,221219_230125,3,2023-01-09,0.8282230798479956,0.1717769201520045,0.656446159695991,control,4
Pen 3,221219_230125,4,2023-01-08,0.8256659708585561,0.174334029141444,0.6513319417171121,control,4
Pen 3,221219_230125,5,2023-01-07,0.7999086070547167,0.20009139294528344,0.5998172141094331,control,4
Pen 3,221219_230125,6,2023-01-06,0.808491089067484,0.19150891093251599,0.6169821781349681,control,4
Pen 3,221219_230125,7,2023-01-05,0.8147004372417354,0.18529956275826473,0.6294008744834705,control,4
Pen 3,221219_230125,8,2023-01-04,0.8222345540177561,0.17776544598224386,0.6444691080355122,control,4
Pen 3,221219_230125,9,2023-01-03,0.8213739701829738,0.17862602981702635,0.6427479403659472,control,4
Pen 3,221219_230125,10,2023-01-02,0.8184279779585181,0.1815720220414819,0.636855955917036,control,4
Pen 3,221219_230125,0,2023-01-09,0.8282230798479956,0.1717769201520045,0.656446159695991,control,5
Pen 3,221219_230125,1,2023-01-08,0.8256659708585561,0.174334029141444,0.6513319417171121,control,5
Pen 3,221219_230125,2,2023-01-07,0.7999086070547167,0.20009139294528344,0.5998172141094331,control,5
Pen 3,221219_230125,3,2023-01-06,0.808491089067484,0.19150891093251599,0.6169821781349681,control,5
Pen 3,221219_230125,4,2023-01-05,0.8147004372417354,0.18529956275826473,0.6294008744834705,control,5
Pen 3,221219_230125,5,2023-01-04,0.8222345540177561,0.17776544598224386,0.6444691080355122,control,5
Pen 3,221219_230125,6,2023-01-03,0.8213739701829738,0.17862602981702635,0.6427479403659472,control,5
Pen 3,221219_230125,7,2023-01-02,0.8184279779585181,0.1815720220414819,0.636855955917036,control,5
Pen 3,221219_230125,8,2023-01-01,0.8157448992280919,0.18425510077190807,0.6314897984561838,control,5
Pen 3,221219_230125,9,2022-12-31,0.8209258648715939,0.17907413512840598,0.6418517297431879,control,5
Pen 3,221219_230125,10,2022-12-30,0.8298106820234539,0.1701893179765461,0.6596213640469077,control,5
Pen 3,230227_230406,0,2023-03-19,0.8091712233433469,0.19082877665665313,0.6183424466866937,control,1
Pen 3,230227_230406,1,2023-03-18,0.8264242925591953,0.17357570744080486,0.6528485851183903,control,1
Pen 3,230227_230406,2,2023-03-17,0.8504591758865843,0.14954082411341565,0.7009183517731686,control,1
Pen 3,230227_230406,3,2023-03-16,0.850744332508063,0.149255667491937,0.701488665016126,control,1
Pen 3,230227_230406,4,2023-03-15,0.861330040789421,0.1386699592105789,0.7226600815788422,control,1
Pen 3,230227_230406,5,2023-03-14,0.8652142803037334,0.13478571969626665,0.7304285606074666,control,1
Pen 3,230227_230406,6,2023-03-13,0.8839217139117808,0.11607828608821924,0.7678434278235615,control,1
Pen 3,230227_230406,7,2023-03-12,0.888168026737711,0.11183197326228896,0.776336053475422,control,1
Pen 3,230227_230406,8,2023-03-11,0.8906385958924239,0.10936140410757611,0.7812771917848478,control,1
Pen 3,230227_230406,9,2023-03-10,0.8861448822727931,0.1138551177272069,0.7722897645455862,control,1
Pen 3,230227_230406,10,2023-03-09,0.8892225910866264,0.11077740891337383,0.7784451821732524,control,1
Pen 3,230227_230406,0,2023-03-07,0.878762996803106,0.121237003196894,0.7575259936062121,control,2
Pen 3,230227_230406,1,2023-03-06,0.8762298131584884,0.12377018684151164,0.7524596263169766,control,2
Pen 3,230227_230406,2,2023-03-05,0.8675581339861159,0.13244186601388402,0.735116267972232,control,2
Pen 3,230227_230406,3,2023-03-04,0.8578335900111941,0.1421664099888059,0.7156671800223883,control,2
Pen 3,230227_230406,4,2023-03-03,0.8469408735768985,0.15305912642310152,0.6938817471537969,control,2
Pen 3,230227_230406,5,2023-03-02,0.8390118270290582,0.16098817297094184,0.6780236540581165,control,2
Pen 3,230227_230406,6,2023-03-01,0.8220657553827175,0.17793424461728255,0.644131510765435,control,2
Pen 3,230227_230406,7,2023-02-28,0.7899432189262295,0.21005678107377065,0.5798864378524589,control,2
Pen 3,230227_230406,8,2023-02-27,0.7690994401678448,0.2309005598321553,0.5381988803356894,control,2
Pen 3,230227_230406,0,2023-03-20,0.8057653269333521,0.19423467306664785,0.6115306538667041,control,3
Pen 3,230227_230406,1,2023-03-19,0.8091712233433469,0.19082877665665313,0.6183424466866937,control,3
Pen 3,230227_230406,2,2023-03-18,0.8264242925591953,0.17357570744080486,0.6528485851183903,control,3
Pen 3,230227_230406,3,2023-03-17,0.8504591758865843,0.14954082411341565,0.7009183517731686,control,3
Pen 3,230227_230406,4,2023-03-16,0.850744332508063,0.149255667491937,0.701488665016126,control,3
Pen 3,230227_230406,5,2023-03-15,0.861330040789421,0.1386699592105789,0.7226600815788422,control,3
Pen 3,230227_230406,6,2023-03-14,0.8652142803037334,0.13478571969626665,0.7304285606074666,control,3
Pen 3,230227_230406,7,2023-03-13,0.8839217139117808,0.11607828608821924,0.7678434278235615,control,3
Pen 3,230227_230406,8,2023-03-12,0.888168026737711,0.11183197326228896,0.776336053475422,control,3
Pen 3,230227_230406,9,2023-03-11,0.8906385958924239,0.10936140410757611,0.7812771917848478,control,3
Pen 3,230227_230406,10,2023-03-10,0.8861448822727931,0.1138551177272069,0.7722897645455862,control,3
Pen 3,230227_230406,0,2023-03-30,0.8867397964764733,0.11326020352352674,0.7734795929529467,control,4
Pen 3,230227_230406,1,2023-03-29,0.8834334174106114,0.11656658258938855,0.766866834821223,control,4
Pen 3,230227_230406,2,2023-03-28,0.8783084488211989,0.12169155117880111,0.7566168976423976,control,4
Pen 3,230227_230406,3,2023-03-27,0.8741115686076867,0.12588843139231323,0.7482231372153735,control,4
Pen 3,230227_230406,4,2023-03-26,0.85803401186793,0.14196598813206993,0.71606802373586,control,4
Pen 3,230227_230406,5,2023-03-25,0.8557254483571355,0.14427455164286448,0.711450896714271,control,4
Pen 3,230227_230406,6,2023-03-24,0.8512733803628912,0.14872661963710873,0.7025467607257826,control,4
Pen 3,230227_230406,7,2023-03-23,0.8517801187264639,0.14821988127353614,0.7035602374529278,control,4
Pen 3,230227_230406,8,2023-03-22,0.8371092017626979,0.16289079823730207,0.6742184035253959,control,4
Pen 3,230227_230406,9,2023-03-21,0.8181543881905272,0.1818456118094727,0.6363087763810545,control,4
Pen 3,230227_230406,10,2023-03-20,0.8057653269333521,0.19423467306664785,0.6115306538667041,control,4
Pen 3,230227_230406,0,2023-03-16,0.850744332508063,0.149255667491937,0.701488665016126,control,5
Pen 3,230227_230406,1,2023-03-15,0.861330040789421,0.1386699592105789,0.7226600815788422,control,5
Pen 3,230227_230406,2,2023-03-14,0.8652142803037334,0.13478571969626665,0.7304285606074666,control,5
Pen 3,230227_230406,3,2023-03-13,0.8839217139117808,0.11607828608821924,0.7678434278235615,control,5
Pen 3,230227_230406,4,2023-03-12,0.888168026737711,0.11183197326228896,0.776336053475422,control,5
Pen 3,230227_230406,5,2023-03-11,0.8906385958924239,0.10936140410757611,0.7812771917848478,control,5
Pen 3,230227_230406,6,2023-03-10,0.8861448822727931,0.1138551177272069,0.7722897645455862,control,5
Pen 3,230227_230406,7,2023-03-09,0.8892225910866264,0.11077740891337383,0.7784451821732524,control,5
Pen 3,230227_230406,8,2023-03-08,0.8853277723451316,0.11467222765486851,0.770655544690263,control,5
Pen 3,230227_230406,9,2023-03-07,0.878762996803106,0.121237003196894,0.7575259936062121,control,5
Pen 3,230227_230406,10,2023-03-06,0.8762298131584884,0.12377018684151164,0.7524596263169766,control,5
Pen 4,211229_220119,0,2022-01-14,0.6822632177406511,0.3177367822593488,0.3645264354813024,control,1
Pen 4,211229_220119,1,2022-01-13,0.7448999925363121,0.25510000746368783,0.4897999850726243,control,1
Pen 4,211229_220119,2,2022-01-12,0.8015347617238201,0.19846523827618,0.60306952344764,control,1
Pen 4,211229_220119,3,2022-01-11,0.8383156135215749,0.16168438647842517,0.6766312270431497,control,1
Pen 4,211229_220119,4,2022-01-10,0.8351148930129343,0.16488510698706568,0.6702297860258687,control,1
Pen 4,211229_220119,5,2022-01-09,0.8337213588002538,0.1662786411997461,0.6674427176005078,control,1
Pen 4,211229_220119,6,2022-01-08,0.834206848130845,0.16579315186915508,0.6684136962616898,control,1
Pen 4,211229_220119,7,2022-01-07,0.823448542635805,0.17655145736419506,0.6468970852716099,control,1
Pen 4,211229_220119,8,2022-01-06,0.8084902167222507,0.19150978327774926,0.6169804334445015,control,1
Pen 4,211229_220119,9,2022-01-05,0.8050666703003015,0.19493332969969834,0.6101333406006032,control,1
Pen 4,211229_220119,10,2022-01-04,0.8065153499642541,0.19348465003574597,0.6130306999285081,control,1
Pen 4,211229_220119,0,2022-01-13,0.7448999925363121,0.25510000746368783,0.4897999850726243,control,2
Pen 4,211229_220119,1,2022-01-12,0.8015347617238201,0.19846523827618,0.60306952344764,control,2
Pen 4,211229_220119,2,2022-01-11,0.8383156135215749,0.16168438647842517,0.6766312270431497,control,2
Pen 4,211229_220119,3,2022-01-10,0.8351148930129343,0.16488510698706568,0.6702297860258687,control,2
Pen 4,211229_220119,4,2022-01-09,0.8337213588002538,0.1662786411997461,0.6674427176005078,control,2
Pen 4,211229_220119,5,2022-01-08,0.834206848130845,0.16579315186915508,0.6684136962616898,control,2
Pen 4,211229_220119,6,2022-01-07,0.823448542635805,0.17655145736419506,0.6468970852716099,control,2
Pen 4,211229_220119,7,2022-01-06,0.8084902167222507,0.19150978327774926,0.6169804334445015,control,2
Pen 4,211229_220119,8,2022-01-05,0.8050666703003015,0.19493332969969834,0.6101333406006032,control,2
Pen 4,211229_220119,9,2022-01-04,0.8065153499642541,0.19348465003574597,0.6130306999285081,control,2
Pen 4,211229_220119,10,2022-01-03,0.8036906219845427,0.1963093780154573,0.6073812439690854,control,2
Pen 4,211229_220119,0,2022-01-10,0.8351148930129343,0.16488510698706568,0.6702297860258687,control,3
Pen 4,211229_220119,1,2022-01-09,0.8337213588002538,0.1662786411997461,0.6674427176005078,control,3
Pen 4,211229_220119,2,2022-01-08,0.834206848130845,0.16579315186915508,0.6684136962616898,control,3
Pen 4,211229_220119,3,2022-01-07,0.823448542635805,0.17655145736419506,0.6468970852716099,control,3
Pen 4,211229_220119,4,2022-01-06,0.8084902167222507,0.19150978327774926,0.6169804334445015,control,3
Pen 4,211229_220119,5,2022-01-05,0.8050666703003015,0.19493332969969834,0.6101333406006032,control,3
Pen 4,211229_220119,6,2022-01-04,0.8065153499642541,0.19348465003574597,0.6130306999285081,control,3
Pen 4,211229_220119,7,2022-01-03,0.8036906219845427,0.1963093780154573,0.6073812439690854,control,3
Pen 4,211229_220119,8,2022-01-02,0.7880982611178876,0.2119017388821122,0.5761965222357756,control,3
Pen 4,211229_220119,9,2022-01-01,0.7794112011303458,0.2205887988696542,0.5588224022606916,control,3
Pen 4,211229_220119,10,2021-12-31,0.774532200324972,0.22546779967502786,0.5490644006499442,control,3
Pen 4,211229_220119,0,2022-01-09,0.8337213588002538,0.1662786411997461,0.6674427176005078,control,4
Pen 4,211229_220119,1,2022-01-08,0.834206848130845,0.16579315186915508,0.6684136962616898,control,4
Pen 4,211229_220119,2,2022-01-07,0.823448542635805,0.17655145736419506,0.6468970852716099,control,4
Pen 4,211229_220119,3,2022-01-06,0.8084902167222507,0.19150978327774926,0.6169804334445015,control,4
Pen 4,211229_220119,4,2022-01-05,0.8050666703003015,0.19493332969969834,0.6101333406006032,control,4
Pen 4,211229_220119,5,2022-01-04,0.8065153499642541,0.19348465003574597,0.6130306999285081,control,4
Pen 4,211229_220119,6,2022-01-03,0.8036906219845427,0.1963093780154573,0.6073812439690854,control,4
Pen 4,211229_220119,7,2022-01-02,0.7880982611178876,0.2119017388821122,0.5761965222357756,control,4
Pen 4,211229_220119,8,2022-01-01,0.7794112011303458,0.2205887988696542,0.5588224022606916,control,4
Pen 4,211229_220119,9,2021-12-31,0.774532200324972,0.22546779967502786,0.5490644006499442,control,4
Pen 4,211229_220119,10,2021-12-30,0.7649346233630648,0.2350653766369352,0.5298692467261297,control,4
Pen 4,211229_220119,0,2022-01-06,0.8084902167222507,0.19150978327774926,0.6169804334445015,control,5
Pen 4,211229_220119,1,2022-01-05,0.8050666703003015,0.19493332969969834,0.6101333406006032,control,5
Pen 4,211229_220119,2,2022-01-04,0.8065153499642541,0.19348465003574597,0.6130306999285081,control,5
Pen 4,211229_220119,3,2022-01-03,0.8036906219845427,0.1963093780154573,0.6073812439690854,control,5
Pen 4,211229_220119,4,2022-01-02,0.7880982611178876,0.2119017388821122,0.5761965222357756,control,5
Pen 4,211229_220119,5,2022-01-01,0.7794112011303458,0.2205887988696542,0.5588224022606916,control,5
Pen 4,211229_220119,6,2021-12-31,0.774532200324972,0.22546779967502786,0.5490644006499442,control,5
Pen 4,211229_220119,7,2021-12-30,0.7649346233630648,0.2350653766369352,0.5298692467261297,control,5
Pen 4,211229_220119,8,2021-12-29,0.7575215765726658,0.24247842342733417,0.5150431531453317,control,5
Pen 4,220228_220407,0,2022-03-14,0.925755322948436,0.07424467705156394,0.8515106458968721,control,1
Pen 4,220228_220407,1,2022-03-13,0.9145322589875189,0.08546774101248102,0.8290645179750381,control,1
Pen 4,220228_220407,2,2022-03-12,0.9037164328996,0.09628356710039994,0.8074328657992002,control,1
Pen 4,220228_220407,3,2022-03-11,0.8940222382859112,0.10597776171408875,0.7880444765718225,control,1
Pen 4,220228_220407,4,2022-03-10,0.8855399641080873,0.11446003589191273,0.7710799282161745,control,1
Pen 4,220228_220407,5,2022-03-09,0.8696903415606213,0.13030965843937875,0.7393806831212425,control,1
Pen 4,220228_220407,6,2022-03-08,0.8612220780616534,0.13877792193834648,0.722444156123307,control,1
Pen 4,220228_220407,7,2022-03-07,0.8580428213783425,0.1419571786216574,0.7160856427566852,control,1
Pen 4,220228_220407,8,2022-03-06,0.8600735829339503,0.13992641706604966,0.7201471658679006,control,1
Pen 4,220228_220407,9,2022-03-05,0.8529442287833446,0.14705577121665533,0.7058884575666893,control,1
Pen 4,220228_220407,10,2022-03-04,0.8632409601643208,0.1367590398356792,0.7264819203286416,control,1
Pen 4,220228_220407,0,2022-03-17,0.9183411576389262,0.0816588423610738,0.8366823152778524,control,2
Pen 4,220228_220407,1,2022-03-16,0.9194562324347042,0.08054376756529578,0.8389124648694084,control,2
Pen 4,220228_220407,2,2022-03-15,0.9263499685198422,0.07365003148015768,0.8526999370396847,control,2
Pen 4,220228_220407,3,2022-03-14,0.925755322948436,0.07424467705156394,0.8515106458968721,control,2
Pen 4,220228_220407,4,2022-03-13,0.9145322589875189,0.08546774101248102,0.8290645179750381,control,2
Pen 4,220228_220407,5,2022-03-12,0.9037164328996,0.09628356710039994,0.8074328657992002,control,2
Pen 4,220228_220407,6,2022-03-11,0.8940222382859112,0.10597776171408875,0.7880444765718225,control,2
Pen 4,220228_220407,7,2022-03-10,0.8855399641080873,0.11446003589191273,0.7710799282161745,control,2
Pen 4,220228_220407,8,2022-03-09,0.8696903415606213,0.13030965843937875,0.7393806831212425,control,2
Pen 4,220228_220407,9,2022-03-08,0.8612220780616534,0.13877792193834648,0.722444156123307,control,2
Pen 4,220228_220407,10,2022-03-07,0.8580428213783425,0.1419571786216574,0.7160856427566852,control,2
Pen 4,220228_220407,0,2022-03-26,0.7950644708849423,0.20493552911505755,0.5901289417698848,control,3
Pen 4,220228_220407,1,2022-03-25,0.7965419493570013,0.20345805064299874,0.5930838987140025,control,3
Pen 4,220228_220407,2,2022-03-24,0.8103457700078671,0.1896542299921329,0.6206915400157341,control,3
Pen 4,220228_220407,3,2022-03-23,0.838693963481215,0.16130603651878492,0.6773879269624302,control,3
Pen 4,220228_220407,4,2022-03-22,0.8752547794560647,0.12474522054393522,0.7505095589121294,control,3
Pen 4,220228_220407,5,2022-03-21,0.8891561736203969,0.1108438263796031,0.7783123472407937,control,3
Pen 4,220228_220407,6,2022-03-20,0.9025686710531725,0.09743132894682753,0.8051373421063449,control,3
Pen 4,220228_220407,7,2022-03-19,0.9117779923475228,0.0882220076524773,0.8235559846950454,control,3
Pen 4,220228_220407,8,2022-03-18,0.9194939350935329,0.0805060649064671,0.8389878701870659,control,3
Pen 4,220228_220407,9,2022-03-17,0.9183411576389262,0.0816588423610738,0.8366823152778524,control,3
Pen 4,220228_220407,10,2022-03-16,0.9194562324347042,0.08054376756529578,0.8389124648694084,control,3
Pen 4,220228_220407,0,2022-03-23,0.838693963481215,0.16130603651878492,0.6773879269624302,control,4
Pen 4,220228_220407,1,2022-03-22,0.8752547794560647,0.12474522054393522,0.7505095589121294,control,4
Pen 4,220228_220407,2,2022-03-21,0.8891561736203969,0.1108438263796031,0.7783123472407937,control,4
Pen 4,220228_220407,3,2022-03-20,0.9025686710531725,0.09743132894682753,0.8051373421063449,control,4
Pen 4,220228_220407,4,2022-03-19,0.9117779923475228,0.0882220076524773,0.8235559846950454,control,4
Pen 4,220228_220407,5,2022-03-18,0.9194939350935329,0.0805060649064671,0.8389878701870659,control,4
Pen 4,220228_220407,6,2022-03-17,0.9183411576389262,0.0816588423610738,0.8366823152778524,control,4
Pen 4,220228_220407,7,2022-03-16,0.9194562324347042,0.08054376756529578,0.8389124648694084,control,4
Pen 4,220228_220407,8,2022-03-15,0.9263499685198422,0.07365003148015768,0.8526999370396847,control,4
Pen 4,220228_220407,9,2022-03-14,0.925755322948436,0.07424467705156394,0.8515106458968721,control,4
Pen 4,220228_220407,10,2022-03-13,0.9145322589875189,0.08546774101248102,0.8290645179750381,control,4
Pen 4,220228_220407,0,2022-03-12,0.9037164328996,0.09628356710039994,0.8074328657992002,control,5
Pen 4,220228_220407,1,2022-03-11,0.8940222382859112,0.10597776171408875,0.7880444765718225,control,5
Pen 4,220228_220407,2,2022-03-10,0.8855399641080873,0.11446003589191273,0.7710799282161745,control,5
Pen 4,220228_220407,3,2022-03-09,0.8696903415606213,0.13030965843937875,0.7393806831212425,control,5
Pen 4,220228_220407,4,2022-03-08,0.8612220780616534,0.13877792193834648,0.722444156123307,control,5
Pen 4,220228_220407,5,2022-03-07,0.8580428213783425,0.1419571786216574,0.7160856427566852,control,5
Pen 4,220228_220407,6,2022-03-06,0.8600735829339503,0.13992641706604966,0.7201471658679006,control,5
Pen 4,220228_220407,7,2022-03-05,0.8529442287833446,0.14705577121665533,0.7058884575666893,control,5
Pen 4,220228_220407,8,2022-03-04,0.8632409601643208,0.1367590398356792,0.7264819203286416,control,5
Pen 4,220228_220407,9,2022-03-03,0.8717513691920619,0.1282486308079383,0.7435027383841235,control,5
Pen 4,220228_220407,10,2022-03-02,0.8685951588266082,0.13140484117339196,0.7371903176532161,control,5
Pen 4,220725_220905,0,2022-08-13,0.9456039854150813,0.05439601458491869,0.8912079708301626,control,1
Pen 4,220725_220905,1,2022-08-12,0.9500112496794454,0.04998875032055456,0.9000224993588909,control,1
Pen 4,220725_220905,2,2022-08-11,0.9520089535668416,0.04799104643315847,0.904017907133683,control,1
Pen 4,220725_220905,3,2022-08-10,0.9558683948890074,0.0441316051109926,0.9117367897780149,control,1
Pen 4,220725_220905,4,2022-08-09,0.9527402923249157,0.047259707675084306,0.9054805846498314,control,1
Pen 4,220725_220905,5,2022-08-08,0.9516788496385301,0.048321150361469854,0.9033576992770603,control,1
Pen 4,220725_220905,6,2022-08-07,0.9505357824444954,0.049464217555504446,0.9010715648889911,control,1
Pen 4,220725_220905,7,2022-08-06,0.9461100412307158,0.0538899587692842,0.8922200824614316,control,1
Pen 4,220725_220905,8,2022-08-05,0.9492035396956479,0.05079646030435225,0.8984070793912955,control,1
Pen 4,220725_220905,9,2022-08-04,0.9424079964278054,0.05759200357219474,0.8848159928556106,control,1
Pen 4,220725_220905,10,2022-08-03,0.9146894347288826,0.08531056527111731,0.8293788694577654,control,1
Pen 4,220725_220905,0,2022-08-06,0.9461100412307158,0.0538899587692842,0.8922200824614316,control,2
Pen 4,220725_220905,1,2022-08-05,0.9492035396956479,0.05079646030435225,0.8984070793912955,control,2
Pen 4,220725_220905,2,2022-08-04,0.9424079964278054,0.05759200357219474,0.8848159928556106,control,2
Pen 4,220725_220905,3,2022-08-03,0.9146894347288826,0.08531056527111731,0.8293788694577654,control,2
Pen 4,220725_220905,4,2022-08-02,0.8891107341596786,0.11088926584032144,0.7782214683193572,control,2
Pen 4,220725_220905,5,2022-08-01,0.8863276329764703,0.11367236702352972,0.7726552659529405,control,2
Pen 4,220725_220905,6,2022-07-31,0.9005643635183967,0.0994356364816033,0.8011287270367934,control,2
Pen 4,220725_220905,7,2022-07-30,0.905475851362174,0.09452414863782609,0.8109517027243479,control,2
Pen 4,220725_220905,8,2022-07-29,0.8940261603980222,0.10597383960197776,0.7880523207960445,control,2
Pen 4,220725_220905,9,2022-07-28,0.9032747345569746,0.09672526544302534,0.8065494691139493,control,2
Pen 4,220725_220905,10,2022-07-27,0.9090628973123995,0.09093710268760051,0.818125794624799,control,2
Pen 4,220725_220905,0,2022-08-02,0.8891107341596786,0.11088926584032144,0.7782214683193572,control,3
Pen 4,220725_220905,1,2022-08-01,0.8863276329764703,0.11367236702352972,0.7726552659529405,control,3
Pen 4,220725_220905,2,2022-07-31,0.9005643635183967,0.0994356364816033,0.8011287270367934,control,3
Pen 4,220725_220905,3,2022-07-30,0.905475851362174,0.09452414863782609,0.8109517027243479,control,3
Pen 4,220725_220905,4,2022-07-29,0.8940261603980222,0.10597383960197776,0.7880523207960445,control,3
Pen 4,220725_220905,5,2022-07-28,0.9032747345569746,0.09672526544302534,0.8065494691139493,control,3
Pen 4,220725_220905,6,2022-07-27,0.9090628973123995,0.09093710268760051,0.818125794624799,control,3
Pen 4,220725_220905,7,2022-07-26,0.9247859130654114,0.0752140869345886,0.8495718261308228,control,3
Pen 4,220725_220905,8,2022-07-25,0.9238891136672742,0.07611088633272575,0.8477782273345484,control,3
Pen 4,220725_220905,0,2022-07-30,0.905475851362174,0.09452414863782609,0.8109517027243479,control,4
Pen 4,220725_220905,1,2022-07-29,0.8940261603980222,0.10597383960197776,0.7880523207960445,control,4
Pen 4,220725_220905,2,2022-07-28,0.9032747345569746,0.09672526544302534,0.8065494691139493,control,4
Pen 4,220725_220905,3,2022-07-27,0.9090628973123995,0.09093710268760051,0.818125794624799,control,4
Pen 4,220725_220905,4,2022-07-26,0.9247859130654114,0.0752140869345886,0.8495718261308228,control,4
Pen 4,220725_220905,5,2022-07-25,0.9238891136672742,0.07611088633272575,0.8477782273345484,control,4
Pen 4,220725_220905,0,2022-08-15,0.9445577129693351,0.05544228703066507,0.8891154259386699,control,5
Pen 4,220725_220905,1,2022-08-14,0.9463382882810928,0.05366171171890712,0.8926765765621857,control,5
Pen 4,220725_220905,2,2022-08-13,0.9456039854150813,0.05439601458491869,0.8912079708301626,control,5
Pen 4,220725_220905,3,2022-08-12,0.9500112496794454,0.04998875032055456,0.9000224993588909,control,5
Pen 4,220725_220905,4,2022-08-11,0.9520089535668416,0.04799104643315847,0.904017907133683,control,5
Pen 4,220725_220905,5,2022-08-10,0.9558683948890074,0.0441316051109926,0.9117367897780149,control,5
Pen 4,220725_220905,6,2022-08-09,0.9527402923249157,0.047259707675084306,0.9054805846498314,control,5
Pen 4,220725_220905,7,2022-08-08,0.9516788496385301,0.048321150361469854,0.9033576992770603,control,5
Pen 4,220725_220905,8,2022-08-07,0.9505357824444954,0.049464217555504446,0.9010715648889911,control,5
Pen 4,220725_220905,9,2022-08-06,0.9461100412307158,0.0538899587692842,0.8922200824614316,control,5
Pen 4,220725_220905,10,2022-08-05,0.9492035396956479,0.05079646030435225,0.8984070793912955,control,5
Pen 5,211231_220119,0,2022-01-07,0.8754001176582974,0.12459988234170256,0.7508002353165949,control,1
Pen 5,211231_220119,1,2022-01-06,0.8763184705023201,0.1236815294976799,0.7526369410046402,control,1
Pen 5,211231_220119,2,2022-01-05,0.8776529489882051,0.12234705101179488,0.7553058979764103,control,1
Pen 5,211231_220119,3,2022-01-04,0.8708047468996386,0.12919525310036142,0.7416094937992771,control,1
Pen 5,211231_220119,4,2022-01-03,0.868087743409347,0.13191225659065295,0.736175486818694,control,1
Pen 5,211231_220119,5,2022-01-02,0.8567400733686942,0.1432599266313058,0.7134801467373882,control,1
Pen 5,211231_220119,6,2022-01-01,0.8492818620551152,0.15071813794488478,0.6985637241102304,control,1
Pen 5,211231_220119,7,2021-12-31,0.84194673017397,0.15805326982603007,0.6838934603479399,control,1
Pen 5,211231_220119,0,2022-01-11,0.8860881197193186,0.11391188028068146,0.7721762394386372,control,2
Pen 5,211231_220119,1,2022-01-10,0.8813415960438921,0.11865840395610794,0.7626831920877842,control,2
Pen 5,211231_220119,2,2022-01-09,0.8721630455832826,0.1278369544167174,0.7443260911665651,control,2
