pen,datespan,reference_date,sample_id,value_at_reference,value_1d_before,abs_change_1d,pct_change_1d,ttest_pvalue_1d,value_3d_before,abs_change_3d,pct_change_3d,ttest_pvalue_3d,value_5d_before,abs_change_5d,pct_change_5d,ttest_pvalue_5d,value_7d_before,abs_change_7d,pct_change_7d,ttest_pvalue_7d,1d_window_avg,1d_window_min,1d_window_max,1d_window_std,1d_window_ci_lower,1d_window_ci_upper,1d_window_slope,1d_window_slope_p_value,1d_window_slope_r_squared,1d_window_slope_std_err,3d_window_avg,3d_window_min,3d_window_max,3d_window_std,3d_window_ci_lower,3d_window_ci_upper,3d_window_slope,3d_window_slope_p_value,3d_window_slope_r_squared,3d_window_slope_std_err,5d_window_avg,5d_window_min,5d_window_max,5d_window_std,5d_window_ci_lower,5d_window_ci_upper,5d_window_slope,5d_window_slope_p_value,5d_window_slope_r_squared,5d_window_slope_std_err,7d_window_avg,7d_window_min,7d_window_max,7d_window_std,7d_window_ci_lower,7d_window_ci_upper,7d_window_slope,7d_window_slope_p_value,7d_window_slope_r_squared,7d_window_slope_std_err
Pen 3,230227_230406,2023-03-27,4,0.7482231372153735,0.71606802373586,0.0321551134795135,4.490511014827097,1.0,0.7025467607257826,0.045676376489590886,6.501542536813325,1.0,0.6742184035253959,0.07400473368997762,10.976374021091234,1.0,0.6115306538667041,0.13669248334866935,22.35251536196325,1.0,0.7328154786731066,0.7174078201308397,0.7482231372153735,0.009473791162994568,0.7288150475125781,0.7368159098336351,0.03215511347951351,3.4444921874999685e-218,1.0,0.0,0.7179518201991918,0.7029177663919696,0.7482231372153735,0.012306338982068397,0.7150599723147841,0.7208436680835995,0.013082925292614326,1.5398463068628194e-31,0.8594163320031045,0.0006324431241657227,0.7092776908568867,0.6754409799390431,0.7482231372153735,0.015397864492843418,0.7064944104203114,0.7120609712934621,0.009947189315165039,1.8342969803653704e-55,0.8766831657863642,0.00034343869856757943,0.6895539648780135,0.6125630756381354,0.7482231372153735,0.035265960587384806,0.6841823133184722,0.6949256164375547,0.016436670926686686,3.098747828352445e-82,0.8922951696380012,0.0004432238643120123
Pen 3,230227_230406,2023-03-07,5,0.7575259936062121,0.7524596263169766,0.005066367289235485,0.6733075253530291,1.0,0.7156671800223883,0.04185881358382382,5.848921782680372,1.0,0.6780236540581165,0.0795023395480956,11.725599700284365,1.0,0.5798864378524589,0.17763955575375323,30.633507555655275,1.0,0.7550983592801201,0.7526707249540281,0.7575259936062121,0.0014926927775833787,0.7544680503997783,0.755728668160462,0.005066367289235471,3.4444921874999685e-218,1.0,0.0,0.7416815132399461,0.716477558686965,0.7575259936062121,0.012962099320576704,0.7386355692307399,0.7447274572491523,0.01457331096666691,3.909694564601099e-51,0.9612080546093098,0.00034992203484102597,0.7233111888076286,0.6786844079371032,0.7575259936062121,0.025672507903874646,0.7186706888837663,0.7279516887314909,0.01758508006877433,1.4247671477337762e-110,0.9856324528804338,0.00019545067030268186,0.6988124322994976,0.5825633158904995,0.7575259936062121,0.04701868625532305,0.6916506254142109,0.7059742391847844,0.022541048206700238,7.323030494399095e-106,0.9440597713719646,0.00042587528422949577
Pen 4,211229_220119,2022-01-11,1,0.6766312270431497,0.6702297860258687,0.006401441017281018,0.9551113887728563,1.0,0.6684136962616898,0.008217530781459925,1.229407899242491,1.0,0.6169804334445015,0.05965079359864822,9.66818238718326,1.0,0.6130306999285081,0.06360052711464159,10.374770320973926,1.0,0.6735638698890357,0.6704965127349221,0.6766312270431497,0.001886042646952137,0.6727674639259801,0.6743602758520914,0.006401441017281031,3.4444921874999685e-218,1.0,0.0,0.6701220546122477,0.6674427176005078,0.6766312270431497,0.0027510283095229754,0.6694755946529998,0.6707685145714957,0.0028180978514252344,5.208103551244858e-26,0.7979462639695969,0.00016949374222863448,0.6602063680540281,0.6182269606039643,0.6766312270431497,0.015550085802865654,0.6573955724646592,0.663017163643397,0.009385287811620789,6.164452273055853e-39,0.7652308993065888,0.0004785538459257376,0.6466075762388807,0.6101333406006032,0.6766312270431497,0.025266423946625854,0.6427590372132495,0.6504561152645119,0.011795857941605729,2.9781204963656357e-83,0.8952900674955838,0.00031310322886387627
Pen 4,211229_220119,2022-01-04,2,0.6130306999285081,0.6073812439690854,0.005649455959422678,0.9301334236969333,1.0,0.5588224022606916,0.05420829766781654,9.700451780121778,1.0,0.5298692467261297,0.08316145320237844,15.694712179693948,1.0,,,,,0.6103236689479514,0.6076166379673947,0.6130306999285081,0.001664486924551054,0.6096208177614828,0.61102652013442,0.005649455959422677,2.229373462400725e-170,0.9999999999999996,2.538226637927281e-11,0.5902112189447357,0.5595463239263201,0.6130306999285081,0.018543024789567333,0.5858538217459128,0.5945686161435586,0.020875920933245362,3.50942532659085e-52,0.9637885353607898,0.0004836473258714824,0.572929414543573,0.5306690448062886,0.6130306999285081,0.02617725465756519,0.5681976778273864,0.5776611512597597,0.01786913086987788,1.1173491662600716e-100,0.978862182207199,0.00024173065332344662,0.5642271361629106,0.5150431531453317,0.6130306999285081,0.03059009147237702,0.5592059064852484,0.5692483658405729,0.01735665958703779,1.6575668413670416e-134,0.9860248695978879,0.0001727953801925871
Pen 4,211229_220119,2022-01-14,3,0.3645264354813024,0.4897999850726243,-0.12527354959132186,-25.576470683792923,1.0,0.6766312270431497,-0.3121047915618473,-46.12627663161989,1.0,0.6674427176005078,-0.30291628211920535,-45.38461116306813,1.0,0.6468970852716099,-0.2823706497903075,-43.650011140759695,1.0,0.42455334466047745,0.3645264354813024,0.48458025383965253,0.0369090735080554,0.4089680097900401,0.4401386795309148,-0.1252735495913218,1.928035222289203e-168,0.9999999999999993,6.893325447798901e-10,0.535648718874984,0.3645264354813024,0.6735661560600035,0.09334555638499617,0.5137135885210953,0.5575838492288727,-0.10656636730550244,1.812510868784421e-73,0.9910707365791025,0.001209000923818739,0.5898808684505409,0.3645264354813024,0.6766312270431497,0.09823708948077825,0.5721237717164426,0.6076379651846392,-0.06176781314198355,2.670752224859773e-47,0.8304937420659605,0.00256889236524479,0.6107737105653293,0.3645264354813024,0.6766312270431497,0.08936994441791682,0.5971610315594909,0.6243863895711677,-0.035070051298400774,6.345736890354336e-38,0.6325313911779914,0.002074681517347533
Pen 4,211229_220119,2022-01-12,4,0.60306952344764,0.6766312270431497,-0.07356170359550973,-10.871757119010205,1.0,0.6674427176005078,-0.0643731941528678,-9.644751894858164,1.0,0.6468970852716099,-0.04382756182396996,-6.775043947766168,1.0,0.6101333406006032,-0.007063817152963225,-1.1577497381162194,1.0,0.6383178397538217,0.60306952344764,0.6735661560600035,0.021673324770008252,0.6291659973424265,0.6474696821652169,-0.07356170359550977,3.4444921874999685e-218,1.0,0.0,0.6602586751271914,0.60306952344764,0.6766312270431497,0.0200328070249232,0.6555511962662414,0.6649661539881414,-0.015972679184866702,1.2282870877911752e-11,0.48341881532890757,0.0019734960701405092,0.6613575314172349,0.60306952344764,0.6766312270431497,0.016085459010593026,0.6584499630723953,0.6642650997620744,-0.003606172844264051,0.0002934883362519375,0.10558179655105024,0.0009662317986284841,0.6504356021162992,0.60306952344764,0.6766312270431497,0.022829950937690413,0.6469581825446752,0.6539130216879233,0.005809942582506171,8.381927146929342e-13,0.26602716200616583,0.0007490223899082528
Pen 4,211229_220119,2022-01-13,5,0.4897999850726243,0.60306952344764,-0.11326953837501569,-18.782169214500197,1.0,0.6702297860258687,-0.1804298009532444,-26.920588239311765,1.0,0.6684136962616898,-0.1786137111890655,-26.722030411408067,1.0,0.6169804334445015,-0.1271804483718772,-20.61336818444135,1.0,0.5440749722106526,0.4897999850726243,0.598349959348681,0.033372357786184775,0.5299830614126148,0.5581668830086904,-0.11326953837501565,2.229373462400725e-170,0.9999999999999996,5.089052142970795e-10,0.6186522272845034,0.4897999850726243,0.6766312270431497,0.059532462986542876,0.6046627843322113,0.6326416702367955,-0.0642339955174674,1.2380705137027173e-34,0.8852660309532624,0.0027639171831257267,0.6385517951602435,0.4897999850726243,0.6766312270431497,0.05209395794634778,0.6291354183579122,0.6479681719625748,-0.028139661932944402,4.4389945515884274e-26,0.6129512397696488,0.0020584851975353376,0.6404892360335163,0.4897999850726243,0.6766312270431497,0.04479201056982006,0.633666592628237,0.6473118794387955,-0.010844355958745394,1.45785416749378e-11,0.24076794836897633,0.0014946436159624704
Pen 4,220228_220407,2022-03-09,1,0.7393806831212425,0.722444156123307,0.016936526997935464,2.344337185702798,1.0,0.7201471658679006,0.01923351725334188,2.6707759420482065,1.0,0.7264819203286416,0.012898762792600937,1.7755105022800668,1.0,0.7371903176532161,0.002190365468026423,0.2971234721312223,1.0,0.7312652639347318,0.723149844748221,0.7393806831212425,0.00498997212082884,0.7291581835042168,0.7333723443652468,0.01693652699793547,3.4444921874999685e-218,1.0,0.0,0.722898140550225,0.7160856427566852,0.7393806831212425,0.006743848920548516,0.7213134137470653,0.7244828673533849,0.006593932050870411,2.0484227325958606e-21,0.7269840746225552,0.00048297760017147317,0.719553089652874,0.7058884575666893,0.7393806831212425,0.007428806872432193,0.7182102766384624,0.7208959026672856,0.003664933742219909,4.592125455103917e-20,0.5112778823151414,0.0003298584530951673,0.7246973162897848,0.7058884575666893,0.7435027383841235,0.010595739089769648,0.7230833912057077,0.7263112413738619,-0.0019473994435173182,6.621454520204423e-07,0.1387521842925754,0.0003765695071336259
Pen 4,220228_220407,2022-03-23,2,0.6773879269624302,0.7505095589121294,-0.07312163194969923,-9.742931463216765,1.0,0.8051373421063449,-0.1277494151439147,-15.866785511364492,1.0,0.8389878701870659,-0.16159994322463567,-19.261296732288198,1.0,0.8389124648694084,-0.16152453790697818,-19.254039565632432,1.0,0.7124253756049944,0.6773879269624302,0.7474628242475586,0.021543667417941344,0.7033282826917121,0.7215224685182767,-0.07312163194969919,4.564626100491149e-167,0.9999999999999991,4.646058175792445e-10,0.7558076981794931,0.6773879269624302,0.804019633986947,0.03567731451272201,0.7474239402929845,0.7641914560660017,-0.03972673770976275,3.099582077536089e-45,0.9428294059508068,0.0011692400311032892,0.7824672932090431,0.6773879269624302,0.8383448749582317,0.043281530712942586,0.7746438292634836,0.7902907571546025,-0.028861966298518386,1.514860263468873e-71,0.9341346758342424,0.0007055187847340283,0.7982815028279174,0.6773879269624302,0.8389878701870659,0.04431648862208169,0.7915312901226564,0.8050317155331784,-0.020197831707625857,4.505654221856767e-71,0.8532397329023022,0.0006501587569796686
Pen 4,220228_220407,2022-03-13,3,0.8290645179750381,0.8074328657992002,0.021631652175837957,2.6790651077135514,1.0,0.7710799282161745,0.05798458975886356,7.519919483963977,1.0,0.722444156123307,0.10662036185173107,14.758284214501014,1.0,0.7201471658679006,0.10891735210713749,15.124318648935239,1.0,0.818699351307449,0.8083341846398601,0.8290645179750381,0.006373286642418231,0.8160081483834392,0.8213905542314588,0.02163165217583795,1.0891006269402914e-173,0.9999999999999998,6.872242301470116e-11,0.798919192584424,0.7717867843976599,0.8290645179750381,0.016922014262773972,0.7949427141843877,0.8028956709844604,0.019384797571413176,3.432352136248734e-95,0.997861010935327,0.00010727079650832649,0.776782709659238,0.723149844748221,0.8290645179750381,0.03154179729787019,0.7710812912973352,0.7824841280211409,0.021696514912318946,8.653838963737735e-133,0.9939624374787935,0.0001556663741906371,0.7601918151445906,0.7160856427566852,0.8290645179750381,0.03744341947197119,0.7544884967250401,0.765895133564141,0.018095248570258175,2.3191534943450717e-117,0.9593351491858029,0.0002891578070848092
Pen 4,220228_220407,2022-03-22,4,0.7505095589121294,0.7783123472407937,-0.02780278832866423,-3.5721890353183134,1.0,0.8235559846950454,-0.07304642578291598,-8.869636933057363,1.0,0.8366823152778524,-0.08617275636572297,-10.299339999448417,1.0,0.8526999370396847,-0.10219037812755527,-11.98433044129559,1.0,0.7638317283196144,0.7505095589121294,0.7771538977270993,0.008191475067955284,0.7603727717573735,0.7672906848818554,-0.027802788328664233,3.4444921874999685e-218,1.0,0.0,0.7896535535378607,0.7505095589121294,0.8227885412538496,0.021850095717307217,0.7845190327704521,0.7947880743052693,-0.02498608537994947,1.93992640344178e-80,0.9943548098459638,0.00022501827857725258,0.8075588431133244,0.7505095589121294,0.8389878701870659,0.027905603894415508,0.8025146942038279,0.8126029920228208,-0.018726660020917614,1.1975108684925137e-76,0.9460208064580011,0.00041179604779930463,0.8172948723059182,0.7505095589121294,0.8521254590325898,0.02828358133096606,0.8129867649628776,0.8216029796489589,-0.012967905786232841,1.0921400503985008e-73,0.8635016071906961,0.0004001731965738448
Pen 4,220228_220407,2022-03-10,5,0.7710799282161745,0.7393806831212425,0.03169924509493205,4.2872698487490855,1.0,0.7160856427566852,0.05499428545948937,7.679847517648887,1.0,0.7058884575666893,0.06519147064948527,9.235378472430437,1.0,0.7435027383841235,0.02757718983205104,3.709090553181467,1.0,0.7558907066081862,0.7407014850001981,0.7710799282161745,0.009339479652133685,0.7519469902246696,0.7598344229917029,0.03169924509493203,1.928035222289203e-168,0.9999999999999993,1.7442885078435321e-10,0.7355177796704617,0.7163505808136278,0.7710799282161745,0.01648379354783171,0.7316442780898723,0.7393912812510511,0.018256072246507382,9.293977030058387e-43,0.9327214952292179,0.0005860308764325024,0.7275799992798196,0.7064825704125731,0.7710799282161745,0.016228189932521415,0.7246466312415952,0.7305133673180441,0.009966292987606071,4.399068945729592e-42,0.7923006707930771,0.00046974826189040734,0.7268991262646833,0.7058884575666893,0.7710799282161745,0.014932409505289993,0.7246246468666802,0.7291736056626865,0.0036090055446782363,1.5980279627929342e-11,0.23994271710637627,0.0004985432969431835
Pen 4,220725_220905,2022-07-31,1,0.8011287270367934,0.8109517027243479,-0.009822975687554525,-1.2112898529659382,1.0,0.8065494691139493,-0.005420742077155927,-0.6720904649668903,1.0,0.8495718261308228,-0.04844309909402944,-5.702060450221409,1.0,,,,,0.8058355695537466,0.8011287270367934,0.8105424120706998,0.0028941219667084957,0.804613489026659,0.8070576500808342,-0.009822975687554514,2.229373462400725e-170,0.9999999999999996,4.413334440155692e-11,0.8009100631563855,0.7880523207960445,0.8109517027243479,0.0064005897711155784,0.799405998298792,0.8024141280139789,0.003764765161101778,4.092382444999877e-06,0.26307975131332734,0.0007531047808250062,0.8096040665223647,0.7880523207960445,0.8482615748180719,0.01423012135511316,0.8070318644877131,0.8121762685570163,-0.006803370656026067,1.8047823997886475e-18,0.48016880764625225,0.0006516543888178525,0.8163404389724199,0.7880523207960445,0.8495718261308228,0.019665238556486827,0.8131124761025702,0.8195684018422696,-0.00938372000432055,6.092373782402435e-39,0.6973788491662282,0.0005169187380287712
Pen 4,220725_220905,2022-08-07,2,0.9010715648889911,0.8922200824614316,0.00885148242755951,0.9920738841856473,1.0,0.8848159928556106,0.01625557203338046,1.8371697804554874,1.0,0.7782214683193572,0.12285009656963386,15.786007142020928,1.0,0.8011287270367934,0.09994283785219771,12.47525328692996,1.0,0.8968302295591188,0.8925888942292466,0.9010715648889911,0.002607893020033699,0.8957290129161535,0.8979314462020842,0.008851482427559485,1.0891006269402914e-173,0.9999999999999998,2.8120613014173214e-11,0.8946365328252411,0.8853822881279308,0.9010715648889911,0.0035697803937489486,0.8937976755587133,0.895475390091769,0.0027951280780356864,3.93687758441879e-11,0.46619976785895045,0.0003574835364182355,0.8694055835564289,0.7803530267001242,0.9010715648889911,0.036788652957545666,0.8627557563604377,0.8760554107524202,0.022185279347041762,8.505010159945477e-39,0.7639499691615664,0.0011352551213887941,0.8441258638366497,0.7726552659529405,0.9010715648889911,0.050891925627529436,0.8363740916713123,0.8518776360019871,0.023308039151638954,3.4460152072605714e-73,0.8616005490474752,0.0007250465577125549
